scenario,model,gain_std_db,phase_std_deg,snr_db,trials,trial,truth_azimuth_deg,truth_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,score,second_peak_azimuth_deg,second_peak_elevation_deg,second_peak_score,peak_to_second_db,azimuth_error_deg,elevation_error_deg
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,-20.0,0.0,-20.0,0.0,0.9761549571213549,6.0,11.0,0.9134761615533876,0.2882154575072603,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,-20.0,0.0,-20.0,0.0,0.9733816842701214,-54.0,9.0,0.923821542610495,0.2269508469144456,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,-20.0,0.0,-20.0,0.0,0.9817324735585599,-26.0,0.0,0.9058557034822076,0.3493413364819825,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,-20.0,0.0,-20.0,0.0,0.9827803624760215,6.0,11.0,0.8958044219250048,0.4024326809101975,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,-20.0,10.0,-20.0,10.0,0.9927873141846335,-49.0,14.0,0.9628766633170414,0.13285558030403344,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,-20.0,10.0,-20.0,10.0,0.9880587750373986,-49.0,14.0,0.9533028071987206,0.15551907627421516,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,-20.0,10.0,-20.0,10.0,0.9765792241374218,-23.0,18.0,0.9528769521371903,0.10670658305755316,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,-20.0,10.0,-20.0,10.0,0.9637996592140711,-23.0,18.0,0.9402025926448657,0.10765323967182243,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,-20.0,10.0,-20.0,10.0,0.9802781066215092,-49.0,14.0,0.9355871787777589,0.20265041644737397,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,-20.0,10.0,-20.0,10.0,0.9771992208440172,-23.0,18.0,0.9416736716421559,0.16082683920750282,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,-20.0,10.0,-20.0,10.0,0.986722668131891,-49.0,14.0,0.9617370716198201,0.11138748520130348,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,-20.0,10.0,-20.0,10.0,0.9801924350099457,-23.0,18.0,0.94132131602738,0.1757345305611968,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,-20.0,10.0,-20.0,10.0,0.9816472490773545,-23.0,18.0,0.9385809767964179,0.19483706210545373,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,-20.0,10.0,-20.0,10.0,0.9879482233660734,-49.0,14.0,0.9549290312526434,0.14763087836891256,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,-20.0,10.0,-20.0,10.0,0.9814455863699149,-23.0,18.0,0.9423587302568343,0.17649967977688905,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,-20.0,10.0,-20.0,10.0,0.9748001463503041,-23.0,18.0,0.9487139728042158,0.1178028873169554,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,-20.0,10.0,-20.0,10.0,0.9798788352802015,-49.0,14.0,0.94517408088104,0.1566057365705674,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,-20.0,10.0,-20.0,10.0,0.9871842384048263,-23.0,18.0,0.9539782090773807,0.14859758112250207,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,-20.0,10.0,-20.0,10.0,0.9771962428564103,-49.0,14.0,0.9442805883797455,0.1488072655459782,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,-20.0,10.0,-20.0,10.0,0.9842938594336911,-23.0,18.0,0.9506565999047557,0.15101108124541135,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,-20.0,10.0,-20.0,10.0,0.9763640838347885,-49.0,14.0,0.9295300971270208,0.21348338947266202,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,-20.0,10.0,-20.0,10.0,0.9821647770119094,-23.0,18.0,0.9733789614490529,0.03902399947485832,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,-20.0,10.0,-20.0,10.0,0.9863883023191287,-49.0,14.0,0.9413939183361071,0.2027652495732478,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,-20.0,10.0,-20.0,10.0,0.9873799730208508,-49.0,14.0,0.9684612206006286,0.08402078939105093,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,0.0,-10.0,0.0,4.0,0.986125270540576,0.0,-10.0,0.9860843054440159,0.00018041607348283565,0.0,14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,0.0,-10.0,0.0,5.0,0.9840257481585262,0.0,-18.0,0.9839224409939462,0.00045596456051659944,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,0.0,-10.0,0.0,4.0,0.9848533859951967,0.0,6.0,0.9848523027815436,4.776690394979699e-06,0.0,14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,0.0,-10.0,0.0,6.0,0.976675933768309,0.0,4.0,0.9766716999329795,1.8826462726161786e-05,0.0,16.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,0.0,-10.0,0.0,5.0,0.9799351369075731,0.0,-18.0,0.9798420550371694,0.00041254631269408456,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,0.0,-10.0,0.0,4.0,0.9855603957354802,0.0,6.0,0.9855267972757868,0.00014805662274532637,0.0,14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,0.0,-10.0,0.0,6.0,0.9791266935720502,0.0,4.0,0.978979903947931,0.0006511384411423556,0.0,16.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,0.0,-10.0,0.0,5.0,0.9759541932632958,0.0,-18.0,0.9758669315444015,0.0003883274193594383,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,0.0,-10.0,0.0,5.0,0.979057994084209,0.0,-18.0,0.9789585378928936,0.00044119418208294513,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,0.0,-10.0,0.0,5.0,0.9823958308350342,0.0,-18.0,0.9822235954298836,0.000761479655926545,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,0.0,-10.0,0.0,-10.0,0.9860281085447044,0.0,-18.0,0.9860279579260477,6.633974821259697e-07,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,0.0,-10.0,0.0,5.0,0.9859782133802302,0.0,-18.0,0.9859464477015053,0.00013992075110765283,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,0.0,-10.0,0.0,5.0,0.9839010591790398,0.0,-18.0,0.9838690295428354,0.00014138129593389799,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,0.0,-10.0,0.0,5.0,0.9673326099101022,0.0,-18.0,0.9672088202735893,0.0005558025823474429,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,0.0,-10.0,0.0,5.0,0.9848454413290147,0.0,-18.0,0.9848441486117694,5.700593323878135e-06,0.0,15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,0.0,-10.0,0.0,6.0,0.9728315949741441,0.0,4.0,0.9727588997337039,0.00032454046094890557,0.0,16.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,0.0,-10.0,0.0,-10.0,0.9750359612814359,0.0,-18.0,0.9750320592670069,1.7380145892089045e-05,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,0.0,-10.0,0.0,-14.0,0.9765492137479301,0.0,5.0,0.9763947643412073,0.0006869272848103121,0.0,-4.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,0.0,-10.0,0.0,4.0,0.9851938271792855,0.0,6.0,0.985183969010754,4.3457129929074526e-05,0.0,14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,0.0,-10.0,0.0,6.0,0.9787152275405033,0.0,4.0,0.9786713469046606,0.00019472002373893373,0.0,16.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,0.0,0.0,0.0,0.0,0.9830860635266215,0.0,-9.0,0.9796924994096995,0.01501756404259419,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,0.0,0.0,0.0,0.0,0.9867658679672994,0.0,9.0,0.9785890393317651,0.03613771774872111,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,0.0,0.0,0.0,0.0,0.9824229767794252,0.0,-9.0,0.9754369047998716,0.03099328420872511,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,0.0,0.0,0.0,0.0,0.9845919633155296,0.0,-9.0,0.9806281016816104,0.01751951956748854,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,0.0,0.0,0.0,0.0,0.9769235993468383,0.0,-9.0,0.9665529707003669,0.04634940923454383,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,0.0,0.0,0.0,0.0,0.9778341138014243,0.0,9.0,0.9712281202690334,0.02943936293248156,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,0.0,0.0,0.0,0.0,0.9735591111100217,0.0,-9.0,0.9734682594260485,0.00040529871995474877,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,0.0,0.0,0.0,0.0,0.9783787366488373,0.0,-9.0,0.9739125037413576,0.019870638665403163,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,0.0,0.0,0.0,0.0,0.9894513981946739,0.0,9.0,0.9832371967419514,0.027361666045614935,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,0.0,0.0,0.0,0.0,0.9849721089866055,0.0,9.0,0.9756613504800841,0.04124831614223633,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,0.0,0.0,0.0,0.0,0.9897160685165809,0.0,-9.0,0.9801857459681107,0.042022386656109564,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,0.0,0.0,0.0,0.0,0.9832088316411367,0.0,9.0,0.9731363936991384,0.04472056172727476,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,0.0,0.0,0.0,0.0,0.989054289197943,0.0,9.0,0.9789684375175877,0.044514405438780935,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,0.0,0.0,0.0,0.0,0.9884513560665079,0.0,-9.0,0.9785556648275308,0.04369766158859878,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,0.0,0.0,0.0,0.0,0.984161899328465,0.0,9.0,0.9758530114780006,0.036821411311016496,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,0.0,0.0,0.0,0.0,0.9873162353136652,0.0,9.0,0.9791793053036735,0.035940523616809064,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,0.0,0.0,0.0,0.0,0.9756418169649593,0.0,9.0,0.9686692313446409,0.03114901232890899,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,0.0,0.0,0.0,0.0,0.9880260065436256,0.0,9.0,0.9790933851850525,0.03944259658468365,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,0.0,0.0,0.0,0.0,0.9898561412866271,0.0,9.0,0.9806609516240401,0.040531991638368486,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,0.0,0.0,0.0,0.0,0.9801134217359951,0.0,-9.0,0.9714963579968591,0.03835159662329926,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,0.0,10.0,0.0,-5.0,0.9807163556921843,0.0,18.0,0.9806034523308172,0.0005000031783049916,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,0.0,10.0,0.0,-5.0,0.9816031843887706,0.0,18.0,0.9815907597972754,5.49709471378845e-05,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,0.0,10.0,0.0,-4.0,0.9830475404728116,0.0,-6.0,0.9830416654933362,2.5954785365198076e-05,0.0,-14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,0.0,10.0,0.0,-6.0,0.9836676145404258,0.0,-4.0,0.9835051063383873,0.0007175416253068974,0.0,-16.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,0.0,10.0,0.0,18.0,0.9808233875964962,0.0,10.0,0.9808231778062068,9.289213118480398e-07,0.0,8.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,0.0,10.0,0.0,-5.0,0.9704783119640987,0.0,18.0,0.9702845549057069,0.0008671602595604073,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,0.0,10.0,0.0,-5.0,0.979259636057364,0.0,18.0,0.979206195357414,0.00023701206046890445,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,0.0,10.0,0.0,-6.0,0.9887630084440153,0.0,-4.0,0.9887025354689913,0.00026562363573096894,0.0,-16.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,0.0,10.0,0.0,-5.0,0.9812706818526389,0.0,18.0,0.9812077476139651,0.0002785456612188145,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,0.0,10.0,0.0,-5.0,0.9724322479220716,0.0,18.0,0.9722929290999585,0.0006222513750266051,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,0.0,10.0,0.0,-5.0,0.9824175576509161,0.0,18.0,0.9822962890613,0.0005361216286383934,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,0.0,10.0,0.0,10.0,0.9896049864642887,0.0,18.0,0.9896048477373769,6.088119739943195e-07,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,0.0,10.0,0.0,18.0,0.9810055564025073,0.0,10.0,0.9810051034058962,2.005431800581028e-06,0.0,8.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,0.0,10.0,0.0,10.0,0.9801492731575027,0.0,18.0,0.9801474930995426,7.887268528541458e-06,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,0.0,10.0,0.0,-5.0,0.984353136563127,0.0,14.0,0.9841617765389438,0.0008443583766448995,0.0,-15.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,0.0,10.0,0.0,-4.0,0.9798380599097308,0.0,-6.0,0.9797732679570823,0.00028718743474334067,0.0,-14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,0.0,10.0,0.0,-4.0,0.9780730418009146,0.0,-6.0,0.9780312328238552,0.00018564867189596634,0.0,-14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,0.0,10.0,0.0,-4.0,0.9795051640438185,0.0,-6.0,0.9794781698878436,0.00011968874651684672,0.0,-14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,0.0,10.0,0.0,14.0,0.9865192978607091,0.0,-5.0,0.9857719616993176,0.0032912378937884072,0.0,4.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,0.0,10.0,0.0,10.0,0.9797732270715248,0.0,18.0,0.9797704724274635,1.2210258089227754e-05,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,20.0,-10.0,20.0,-10.0,0.978996816385727,49.0,-14.0,0.9403400433653906,0.1749634905288082,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,20.0,-10.0,20.0,-10.0,0.9796049495702248,49.0,-14.0,0.9530544507459916,0.11933256940742785,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,20.0,-10.0,20.0,-10.0,0.9877990307861124,23.0,-18.0,0.9514458217845402,0.16284532422391929,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,20.0,-10.0,20.0,-10.0,0.9843736729425792,49.0,-14.0,0.9480034399049324,0.16350076774870742,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,20.0,-10.0,20.0,-10.0,0.9805263619290322,49.0,-14.0,0.9516630375752468,0.12976072661691543,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,20.0,-10.0,20.0,-10.0,0.9840902617416182,49.0,-14.0,0.9489344653981703,0.15798713639414003,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,20.0,-10.0,20.0,-10.0,0.9701740876854777,49.0,-14.0,0.9454266861191898,0.11221814134626876,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,20.0,-10.0,20.0,-10.0,0.9817691573708628,49.0,-14.0,0.9448317775895576,0.1665489295563023,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,20.0,-10.0,20.0,-10.0,0.9861613016871441,23.0,-18.0,0.9466950914271584,0.1773783089718338,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,20.0,-10.0,20.0,-10.0,0.9860925831020045,23.0,-18.0,0.9397033252796055,0.20926928592954405,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,20.0,-10.0,20.0,-10.0,0.9817232533122964,23.0,-18.0,0.9399223634262136,0.18897095085587232,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,20.0,-10.0,20.0,-10.0,0.9814638139402115,28.0,7.0,0.9365747568625676,0.20331843787291595,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,20.0,-10.0,20.0,-10.0,0.9778887166974919,49.0,-14.0,0.9640442552331165,0.061924640792441206,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,20.0,-10.0,20.0,-10.0,0.9900568504409645,23.0,-18.0,0.9505632118608007,0.176791306325902,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,20.0,-10.0,20.0,-10.0,0.9834355185356958,49.0,-14.0,0.9371060564682548,0.2095714484961767,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,20.0,-10.0,20.0,-10.0,0.98265504340998,49.0,-14.0,0.9408894933983114,0.1886246854337546,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,20.0,-10.0,20.0,-10.0,0.9747527999576151,49.0,-14.0,0.9486532403834664,0.11786996858797275,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,20.0,-10.0,20.0,-10.0,0.9768447685948328,23.0,-18.0,0.9528629811783936,0.10795100127832963,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,20.0,-10.0,20.0,-10.0,0.9781498037450372,49.0,-14.0,0.9463631342876585,0.1434755818152633,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,20.0,-10.0,20.0,-10.0,0.9750019837841657,28.0,7.0,0.932525293619188,0.1934487898276903,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,20.0,0.0,20.0,0.0,0.986528022911342,-6.0,-11.0,0.9275485748252341,0.26772763688530477,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,20.0,0.0,20.0,0.0,0.971198492533492,-6.0,-11.0,0.9045490927322597,0.30875857265438006,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,20.0,0.0,20.0,0.0,0.9822458341534062,-6.0,-11.0,0.9117168796473812,0.32360200122313854,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,20.0,0.0,20.0,0.0,0.973556879205969,26.0,0.0,0.907776183974145,0.30382545278219497,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,20.0,0.0,20.0,0.0,0.9692778271147577,-6.0,-11.0,0.8958929393656474,0.3419216419120505,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,20.0,0.0,20.0,0.0,0.9860937196551499,26.0,0.0,0.9065586535730052,0.3652228500269417,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,20.0,0.0,20.0,0.0,0.9796406913422934,54.0,-9.0,0.9135925638328766,0.3031426013477145,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,20.0,0.0,20.0,0.0,0.9790722093208556,-6.0,-11.0,0.9137141203867659,0.3000438694154693,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,20.0,0.0,20.0,0.0,0.9715634015886825,-6.0,-11.0,0.9154626079176617,0.2583053650273566,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,20.0,0.0,20.0,0.0,0.9868180457917901,-6.0,-11.0,0.9179702077475402,0.3140849614236877,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,20.0,0.0,20.0,0.0,0.9782404873185345,-6.0,-11.0,0.9041344924701235,0.3421259562474964,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,20.0,0.0,20.0,0.0,0.9751009750709769,26.0,0.0,0.9027899401077446,0.33462879680290647,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,20.0,0.0,20.0,0.0,0.980970946945456,26.0,0.0,0.9146772407944054,0.3038827222486328,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,20.0,0.0,20.0,0.0,0.983642801965896,26.0,0.0,0.8954481126579561,0.40796992821231726,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,20.0,0.0,20.0,0.0,0.9873447144285797,-6.0,-11.0,0.9120295010004204,0.34459919114619936,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,20.0,0.0,20.0,0.0,0.9784770785626946,-6.0,-11.0,0.9065033964697257,0.33181220852521753,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,20.0,0.0,20.0,0.0,0.9827212686600995,-6.0,-11.0,0.9213482630765912,0.2800653397378476,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,20.0,0.0,20.0,0.0,0.9858470995489084,26.0,0.0,0.9017980301376531,0.3870028073235786,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,20.0,0.0,20.0,0.0,0.9849016387739893,26.0,0.0,0.9105342383953823,0.3409657905914609,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,20.0,0.0,20.0,0.0,0.9804932813811006,-6.0,-11.0,0.8892315761526439,0.42429746231806775,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,20.0,10.0,20.0,10.0,0.9849094837855364,23.0,18.0,0.959617748709702,0.11298047422564357,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,20.0,10.0,20.0,10.0,0.9834902020541824,54.0,15.0,0.9557303086542092,0.12434678834682508,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,20.0,10.0,20.0,10.0,0.9802854931534901,54.0,15.0,0.9478245047587219,0.1462464311558997,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,20.0,10.0,20.0,10.0,0.9750590237964719,54.0,15.0,0.9500555003679128,0.11281929229762525,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,20.0,10.0,20.0,10.0,0.9677432122669556,23.0,18.0,0.9308283333316574,0.16890539633474785,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,20.0,10.0,20.0,10.0,0.9874899960812418,23.0,18.0,0.9503317370122807,0.16657471550317965,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,20.0,10.0,20.0,10.0,0.9863070886656601,54.0,15.0,0.953879283134684,0.14518737795233386,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,20.0,10.0,20.0,10.0,0.9722233828935256,54.0,15.0,0.9462581171345829,0.1175644409494627,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,20.0,10.0,20.0,10.0,0.9828980649191665,54.0,15.0,0.9398511113993419,0.1944942072724201,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,20.0,10.0,20.0,10.0,0.9826576503206402,23.0,18.0,0.9612674775241923,0.09557990514917021,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,20.0,10.0,20.0,10.0,0.9777711614026557,-50.0,2.0,0.9414504405856235,0.1643976092198797,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,20.0,10.0,20.0,10.0,0.9826005838194467,54.0,15.0,0.9529349362218598,0.13313768621094796,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,20.0,10.0,20.0,10.0,0.9810417292499569,30.0,-4.0,0.9424331546463449,0.17436924650358437,0.0,0.0
