case_id,source_h5,sea_state,model,frame,time_s,facet_count,dominant_azimuth_deg,dominant_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_to_dominant_deg,elevation_error_to_dominant_deg,score,peak_to_second_db,angle_jump_deg
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,17,8.5,32,-45.0,-19.47122063449069,-44.0,-20.0,1.0,-0.5287793655093083,0.8271403346433003,0.0076366648305641015,105.72133181151285
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,18,9.0,32,-78.69006752597979,-5.600409184816617,56.0,18.0,134.69006752597977,23.600409184816616,0.1931545494764655,0.003248666882137688,106.97663296253066
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,19,9.5,32,30.96375653207352,-4.901083564402995,32.0,-7.0,1.0362434679264787,-2.0989164355970047,0.3304642286838304,0.0032632354322184244,34.655446902326915
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,20,10.0,32,-45.0,-19.47122063449069,-45.0,-20.0,0.0,-0.5287793655093083,0.6770815479694926,0.04113014348651613,78.08969202141856
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,21,10.5,32,18.43494882292201,-3.0169613098159926,18.0,-7.0,-0.43494882292201,-3.9830386901840074,0.4009708441521209,0.004611860064967445,64.32728814430156
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,22,11.0,32,12.994616791916505,-2.146245698914966,13.0,-9.0,0.005383208083495461,-6.853754301085035,0.22308540610584793,0.000373381314696132,5.385164807134504
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,23,11.5,32,81.86989764584403,-4.044691235386268,53.0,9.0,-28.869897645844034,13.044691235386267,0.21997446014274463,0.0014359093092071056,43.86342439892262
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,24,12.0,32,18.43494882292201,-3.0169613098159926,32.0,12.0,13.56505117707799,15.016961309815994,0.15388322953488703,0.0015221255214347988,21.213203435596427
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,25,12.5,32,-78.69006752597979,-5.600409184816617,-60.0,-2.0,18.690067525979785,3.600409184816617,0.18300634448192446,0.003345361124097062,93.05912099305473
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_quick_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_candidate,26,13.0,32,71.56505117707799,-8.984876931685683,-11.0,-6.0,-82.56505117707799,2.984876931685683,0.2798575842769872,0.006904983059225631,49.16299421312742
