case_id,frame,facet_index,model,truth_azimuth_deg,truth_elevation_down_deg,estimated_azimuth_deg,estimated_elevation_down_deg,azimuth_error_deg,elevation_error_deg,normalized_beam_peak,truth_pattern_gain_dBi,estimated_pattern_gain_dBi,pattern_one_way_weight,pattern_two_way_weight,scatter_6db,aoa_weighted_scatter_one_way,aoa_weighted_scatter_two_way
ss0_flat,3,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,3,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,3,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,3,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,4,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,4,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,4,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,4,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,4,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,5,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,5,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,5,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,5,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,5,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,6,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,6,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,6,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,6,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,6,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,7,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,7,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,7,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,7,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,7,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,8,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,8,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,8,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,8,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,8,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,9,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,9,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,9,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,9,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,9,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,10,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,10,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,10,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,10,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,10,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,11,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,11,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,11,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,11,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,11,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,12,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,12,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,12,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,12,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,12,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,13,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,13,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,13,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,13,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,13,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,14,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,14,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,14,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,14,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,14,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,15,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,15,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,15,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,15,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,15,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,16,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,16,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,16,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,16,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,16,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,17,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,17,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,17,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,17,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,17,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,18,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,18,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,18,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,18,43,ideal_half_lambda,-18.43494882292201,8.984876931685683,-20.0,8.0,-1.56505117707799,-0.9848769316856831,0.9939496457773851,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,18,44,ideal_half_lambda,18.43494882292201,8.984876931685683,20.0,8.0,1.56505117707799,-0.9848769316856831,0.9939496457773858,-10.491694039377109,-9.933333333333334,0.10154689924330801,0.010311772745930549,0.000594883997620464,6.040862536782154e-05,6.134308593652914e-06
ss0_flat,19,38,ideal_half_lambda,0.0,9.462322208025617,0.0,8.0,0.0,-1.4623222080256166,0.996078911556548,-9.569857766420494,-8.4,0.1445439770745927,0.020892961308540382,0.0007304601899196496,0.00010558362094564846,1.5261476485420298e-05
ss0_flat,19,39,ideal_half_lambda,9.462322208025617,9.33585903200394,8.0,8.0,-1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
ss0_flat,19,40,ideal_half_lambda,-9.462322208025617,9.33585903200394,-8.0,8.0,1.4623222080256166,-1.33585903200394,0.9930684655893159,-9.973344410031185,-8.826666666666666,0.1310187142977454,0.017165903496234234,0.0006925207756232689,9.07331816466381e-05,1.1887744803486316e-05
