case_id,scenario_id,detector,abstract_detection_count,cad_detection_count,delta_detection_count,abstract_stored_point_count,cad_stored_point_count,delta_stored_point_count,abstract_mean_azimuth_deg,cad_mean_azimuth_deg,delta_mean_azimuth_deg,abstract_std_azimuth_deg,cad_std_azimuth_deg,delta_std_azimuth_deg,abstract_mean_elevation_deg,cad_mean_elevation_deg,delta_mean_elevation_deg,abstract_std_elevation_deg,cad_std_elevation_deg,delta_std_elevation_deg
ss3_nominal,pfa1e2_train4,fixed_energy_local_peak,5.0,5.0,0.0,5.0,5.0,0.0,4.257695570595561,4.265860429447014,0.008164858851452905,8.174450676221896,8.119042414229321,-0.05540826199257509,-9.153526296144069,9.137429011191031,18.2909553073351,15.374393341050688,15.27197490550923,-0.10241843554145724
ss3_nominal,pfa1e2_train4,os_cfar_local_peak,5.0,5.0,0.0,5.0,5.0,0.0,4.257695570595561,4.265860429447014,0.008164858851452905,8.174450676221896,8.119042414229321,-0.05540826199257509,-9.153526296144069,9.137429011191031,18.2909553073351,15.374393341050688,15.27197490550923,-0.10241843554145724
ss3_nominal,pfa1e2_train8,ca_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e2_train8,ca_threshold_only,973.0,973.0,0.0,256.0,256.0,0.0,nan,nan,nan,nan,nan,nan,4.559770368479639,-4.537099357427399,-9.096869725907037,24.700209816552753,24.54042647372895,-0.15978334282380402
ss3_nominal,pfa1e2_train8,fixed_energy_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e2_train8,os_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e3_train2,ca_cfar_local_peak,4.0,4.0,0.0,4.0,4.0,0.0,2.0251974390546583,2.030617744590454,0.005420305535795755,3.8098211147621073,3.794818051043988,-0.015003063718119325,-2.7472389413107985,2.752619245969585,5.499858187280383,15.880809973746983,15.777560514013205,-0.10324945973377808
ss3_nominal,pfa1e3_train2,ca_threshold_only,37.0,37.0,0.0,37.0,37.0,0.0,0.11624971004948244,0.10926958054889119,-0.006980129500591251,8.031692941789709,7.995067574982052,-0.036625366807657045,1.2260156156641355,-1.2179050811809895,-2.443920696845125,21.638771513770582,21.481665756683224,-0.15710575708735774
ss3_nominal,pfa1e3_train2,fixed_energy_local_peak,9.0,9.0,0.0,9.0,9.0,0.0,3.265474178799605,3.272419236177432,0.006945057377826913,6.693635692142937,6.652482707671755,-0.04115298447118221,-6.306287471773725,6.299735782203721,12.606023253977447,15.922944678459501,15.82010818849654,-0.1028364899629608
ss3_nominal,pfa1e3_train2,os_cfar_local_peak,9.0,9.0,0.0,9.0,9.0,0.0,3.265474178799605,3.272419236177432,0.006945057377826913,6.693635692142937,6.652482707671755,-0.04115298447118221,-6.306287471773725,6.299735782203721,12.606023253977447,15.922944678459501,15.82010818849654,-0.1028364899629608
ss3_nominal,pfa1e3_train4,ca_cfar_local_peak,2.0,2.0,0.0,2.0,2.0,0.0,12.414606598796935,12.381777350118426,-0.03282924867850845,2.207932363050377,2.1910938797831534,-0.01683848326722348,-20.120847809400786,20.05212253877957,40.17297034818036,1.7579527101184382,1.7480835222527542,-0.009869187865684026
ss3_nominal,pfa1e3_train4,ca_threshold_only,23.0,23.0,0.0,23.0,23.0,0.0,-2.1357057043317003,-1.5090628371825314,0.6266428671491688,13.877566979432459,11.319701154640182,-2.5578658247922768,15.628878388001006,-15.592253372467503,-31.22113176046851,26.135559005332784,25.66405654927558,-0.4715024560572054
ss3_nominal,pfa1e3_train4,fixed_energy_local_peak,5.0,5.0,0.0,5.0,5.0,0.0,4.257695570595561,4.265860429447014,0.008164858851452905,8.174450676221896,8.119042414229321,-0.05540826199257509,-9.153526296144069,9.137429011191031,18.2909553073351,15.374393341050688,15.27197490550923,-0.10241843554145724
ss3_nominal,pfa1e3_train4,os_cfar_local_peak,5.0,5.0,0.0,5.0,5.0,0.0,4.257695570595561,4.265860429447014,0.008164858851452905,8.174450676221896,8.119042414229321,-0.05540826199257509,-9.153526296144069,9.137429011191031,18.2909553073351,15.374393341050688,15.27197490550923,-0.10241843554145724
ss3_nominal,pfa1e3_train8,ca_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e3_train8,ca_threshold_only,185.0,185.0,0.0,185.0,185.0,0.0,0.1935707334747872,0.1928937578465931,-0.0006769756281941042,6.902496860448178,6.888384426424172,-0.014112434024005971,5.566723765868065,-5.526554328988569,-11.093278094856633,27.296394587946086,27.08228459652002,-0.21410999142606713
ss3_nominal,pfa1e3_train8,fixed_energy_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e3_train8,os_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e4_train2,ca_cfar_local_peak,3.0,3.0,0.0,3.0,3.0,0.0,0.015335527374920796,0.029288657802901907,0.013953130427981112,1.7874011728109223,1.7831394410472032,-0.004261731763719023,-5.057111318599915,5.041446172455011,10.098557491054926,17.74612048586664,17.633877610067675,-0.11224287579896597
ss3_nominal,pfa1e4_train2,ca_threshold_only,23.0,23.0,0.0,23.0,23.0,0.0,-1.658033094665071,-1.6465037800260935,0.01152931463897744,6.586146333391335,6.589395478591241,0.003249145199905712,2.964728889927564,-2.9433630327790987,-5.908091922706663,19.446688064582435,19.317422431399848,-0.12926563318258744
ss3_nominal,pfa1e4_train2,fixed_energy_local_peak,9.0,9.0,0.0,9.0,9.0,0.0,3.265474178799605,3.272419236177432,0.006945057377826913,6.693635692142937,6.652482707671755,-0.04115298447118221,-6.306287471773725,6.299735782203721,12.606023253977447,15.922944678459501,15.82010818849654,-0.1028364899629608
ss3_nominal,pfa1e4_train2,os_cfar_local_peak,9.0,9.0,0.0,9.0,9.0,0.0,3.265474178799605,3.272419236177432,0.006945057377826913,6.693635692142937,6.652482707671755,-0.04115298447118221,-6.306287471773725,6.299735782203721,12.606023253977447,15.922944678459501,15.82010818849654,-0.1028364899629608
ss3_nominal,pfa1e4_train4,ca_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e4_train4,ca_threshold_only,4.0,4.0,0.0,4.0,4.0,0.0,-10.659974433403743,-7.090105989859513,3.5698684435442303,29.40304078446363,23.35932416185186,-6.043716622611772,-18.134880477952667,17.556768747813855,35.691649225766525,37.23618144013284,36.18626657279502,-1.0499148673378187
ss3_nominal,pfa1e4_train4,fixed_energy_local_peak,5.0,5.0,0.0,5.0,5.0,0.0,4.257695570595561,4.265860429447014,0.008164858851452905,8.174450676221896,8.119042414229321,-0.05540826199257509,-9.153526296144069,9.137429011191031,18.2909553073351,15.374393341050688,15.27197490550923,-0.10241843554145724
ss3_nominal,pfa1e4_train4,os_cfar_local_peak,5.0,5.0,0.0,5.0,5.0,0.0,4.257695570595561,4.265860429447014,0.008164858851452905,8.174450676221896,8.119042414229321,-0.05540826199257509,-9.153526296144069,9.137429011191031,18.2909553073351,15.374393341050688,15.27197490550923,-0.10241843554145724
ss3_nominal,pfa1e4_train8,ca_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e4_train8,ca_threshold_only,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e4_train8,fixed_energy_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_nominal,pfa1e4_train8,os_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e2_train2,ca_cfar_local_peak,11.0,11.0,0.0,11.0,11.0,0.0,4.396395620402692,4.371563059365623,-0.024832561037069212,8.998669006637,8.979907924454684,-0.018761082182315647,-4.107220743117409,4.084409563171506,8.191630306288914,30.19220260475264,29.85296816953588,-0.3392344352167598
ss3_upper,pfa1e2_train2,ca_threshold_only,239.0,239.0,0.0,239.0,239.0,0.0,nan,nan,nan,nan,nan,nan,3.087963951118987,-3.0830731030588523,-6.171037054177839,27.37243649704036,27.145163679715424,-0.22727281732493765
ss3_upper,pfa1e2_train2,fixed_energy_local_peak,15.0,15.0,0.0,15.0,15.0,0.0,2.1093094547431326,2.0901135492913574,-0.019195905451775186,10.153893741621161,10.132782422451637,-0.021111319169524023,0.7749649899969154,-0.7757292602631307,-1.550694250260046,27.24113953159992,26.9539058213937,-0.2872337102062197
ss3_upper,pfa1e2_train2,os_cfar_local_peak,15.0,15.0,0.0,15.0,15.0,0.0,2.1093094547431326,2.0901135492913574,-0.019195905451775186,10.153893741621161,10.132782422451637,-0.021111319169524023,0.7749649899969154,-0.7757292602631307,-1.550694250260046,27.24113953159992,26.9539058213937,-0.2872337102062197
ss3_upper,pfa1e2_train4,ca_cfar_local_peak,3.0,3.0,0.0,3.0,3.0,0.0,0.47948752526221483,0.5320293724529185,0.05254184719070365,14.890419866416742,14.908415015235455,0.01799514881871289,4.9519318493996005,-4.851349242134632,-9.803281091534233,3.0701745404384813,3.1121355227016063,0.04196098226312506
ss3_upper,pfa1e2_train4,ca_threshold_only,794.0,794.0,0.0,256.0,256.0,0.0,nan,nan,nan,nan,nan,nan,6.810152936714711,-6.773026049999224,-13.583178986713936,22.941410981021548,22.779190171745636,-0.16222080927591165
ss3_upper,pfa1e2_train4,fixed_energy_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,0.6607747324372516,0.6770574372174488,0.01628270478019722,13.33593778882604,13.344342439021796,0.008404650195755536,11.15406862786427,-11.050978615596549,-22.205047243460818,6.971229017446858,6.98871328519561,0.01748426774875167
ss3_upper,pfa1e2_train4,os_cfar_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,0.6607747324372516,0.6770574372174488,0.01628270478019722,13.33593778882604,13.344342439021796,0.008404650195755536,11.15406862786427,-11.050978615596549,-22.205047243460818,6.971229017446858,6.98871328519561,0.01748426774875167
ss3_upper,pfa1e2_train8,ca_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e2_train8,ca_threshold_only,846.0,846.0,0.0,256.0,256.0,0.0,nan,nan,nan,nan,nan,nan,6.562658286567832,-6.522932161998849,-13.08559044856668,19.205773317675973,19.071352059802617,-0.13442125787335613
ss3_upper,pfa1e2_train8,fixed_energy_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e2_train8,os_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e3_train2,ca_cfar_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,7.803928714677305,7.742345775760648,-0.06158293891665689,9.982739618082691,9.979669084810206,-0.0030705332724849654,-10.431657505523676,10.346430609486754,20.77808811501043,38.69840690535074,38.26086164866941,-0.43754525668132516
ss3_upper,pfa1e3_train2,ca_threshold_only,40.0,40.0,0.0,40.0,40.0,0.0,2.1561400504292205,2.059314835923236,-0.09682521450598447,9.571878895009197,9.503035445292754,-0.06884344971644296,-7.9386797918701415,7.778200032534774,15.716879824404916,35.73110570339209,35.15857325739814,-0.57253244599395
ss3_upper,pfa1e3_train2,fixed_energy_local_peak,15.0,15.0,0.0,15.0,15.0,0.0,2.1093094547431326,2.0901135492913574,-0.019195905451775186,10.153893741621161,10.132782422451637,-0.021111319169524023,0.7749649899969154,-0.7757292602631307,-1.550694250260046,27.24113953159992,26.9539058213937,-0.2872337102062197
ss3_upper,pfa1e3_train2,os_cfar_local_peak,14.0,14.0,0.0,14.0,14.0,0.0,2.0024544682654093,1.9781735363933792,-0.024280931872030065,10.502127655975304,10.479462143193558,-0.02266551278174589,-0.404222122711862,0.3880652050722903,0.7922873277841522,27.824955362405433,27.53344446609288,-0.2915108963125519
ss3_upper,pfa1e3_train4,ca_cfar_local_peak,2.0,2.0,0.0,2.0,2.0,0.0,7.298023741171892,7.354545712614906,0.056521971443014074,13.896387923278912,13.919449334094184,0.0230614108152718,2.829748790118737,-2.6826019895369972,-5.512350779655734,0.7924485799336798,0.6462873436347232,-0.1461612362989566
ss3_upper,pfa1e3_train4,ca_threshold_only,27.0,27.0,0.0,27.0,27.0,0.0,nan,nan,nan,nan,nan,nan,-0.031440287135386984,0.026510285457557264,0.05795057259294425,26.737487345305,26.631539136178315,-0.10594820912668368
ss3_upper,pfa1e3_train4,fixed_energy_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,0.6607747324372516,0.6770574372174488,0.01628270478019722,13.33593778882604,13.344342439021796,0.008404650195755536,11.15406862786427,-11.050978615596549,-22.205047243460818,6.971229017446858,6.98871328519561,0.01748426774875167
ss3_upper,pfa1e3_train4,os_cfar_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,0.6607747324372516,0.6770574372174488,0.01628270478019722,13.33593778882604,13.344342439021796,0.008404650195755536,11.15406862786427,-11.050978615596549,-22.205047243460818,6.971229017446858,6.98871328519561,0.01748426774875167
ss3_upper,pfa1e3_train8,ca_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e3_train8,ca_threshold_only,133.0,133.0,0.0,133.0,133.0,0.0,0.8397823345916021,0.8328112929040103,-0.0069710416875917725,9.21286983681167,9.206227447683261,-0.006642389128408865,0.8384198281843056,-0.8357527294601733,-1.674172557644479,15.28266449058199,15.181151434835732,-0.10151305574625802
ss3_upper,pfa1e3_train8,fixed_energy_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e3_train8,os_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e4_train2,ca_cfar_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,7.803928714677305,7.742345775760648,-0.06158293891665689,9.982739618082691,9.979669084810206,-0.0030705332724849654,-10.431657505523676,10.346430609486754,20.77808811501043,38.69840690535074,38.26086164866941,-0.43754525668132516
ss3_upper,pfa1e4_train2,ca_threshold_only,26.0,26.0,0.0,26.0,26.0,0.0,3.5703226636288368,3.4064913399190098,-0.163831323709827,8.307696424964377,8.298706500572838,-0.008989924391539006,-6.126292147740726,5.921886223710444,12.048178371451169,35.862841526582145,35.13456970147741,-0.7282718251047342
ss3_upper,pfa1e4_train2,fixed_energy_local_peak,15.0,15.0,0.0,15.0,15.0,0.0,2.1093094547431326,2.0901135492913574,-0.019195905451775186,10.153893741621161,10.132782422451637,-0.021111319169524023,0.7749649899969154,-0.7757292602631307,-1.550694250260046,27.24113953159992,26.9539058213937,-0.2872337102062197
ss3_upper,pfa1e4_train2,os_cfar_local_peak,13.0,13.0,0.0,13.0,13.0,0.0,2.228829082119901,2.202547041105436,-0.026282041014464852,10.865608834435177,10.842598552711944,-0.023010281723232495,0.023669267966690964,-0.0376592135587385,-0.06132848152542946,28.830901428307925,28.528369126553102,-0.30253230175482315
ss3_upper,pfa1e4_train4,ca_cfar_local_peak,2.0,2.0,0.0,2.0,2.0,0.0,7.298023741171892,7.354545712614906,0.056521971443014074,13.896387923278912,13.919449334094184,0.0230614108152718,2.829748790118737,-2.6826019895369972,-5.512350779655734,0.7924485799336798,0.6462873436347232,-0.1461612362989566
ss3_upper,pfa1e4_train4,ca_threshold_only,12.0,12.0,0.0,12.0,12.0,0.0,nan,nan,nan,nan,nan,nan,-6.945806968175681,6.881040165544083,13.826847133719763,37.630317733683704,37.49264256985014,-0.13767516383356337
ss3_upper,pfa1e4_train4,fixed_energy_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,0.6607747324372516,0.6770574372174488,0.01628270478019722,13.33593778882604,13.344342439021796,0.008404650195755536,11.15406862786427,-11.050978615596549,-22.205047243460818,6.971229017446858,6.98871328519561,0.01748426774875167
ss3_upper,pfa1e4_train4,os_cfar_local_peak,6.0,6.0,0.0,6.0,6.0,0.0,0.6607747324372516,0.6770574372174488,0.01628270478019722,13.33593778882604,13.344342439021796,0.008404650195755536,11.15406862786427,-11.050978615596549,-22.205047243460818,6.971229017446858,6.98871328519561,0.01748426774875167
ss3_upper,pfa1e4_train8,ca_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e4_train8,ca_threshold_only,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e4_train8,fixed_energy_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ss3_upper,pfa1e4_train8,os_cfar_local_peak,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
