case_id,frame,time_s,wind_speed_mps,wind_direction_deg,estimated_azimuth_deg,estimated_elevation_deg,peak_to_second_db,grid_dx_m,grid_dy_m,mean_abs_radial_velocity_mps,rms_radial_velocity_mps,doppler_min_hz,doppler_max_hz,illuminated_fraction,selected_facet_count
ss3_nominal,31,15.5,6.7,90.0,40.0,-9.0,0.0003303372526643801,1.0,1.0,0.010406595457323321,0.020111165978432946,-262.17134944097637,70.07557341920376,0.5848584858485849,48
ss3_nominal,32,16.0,6.7,90.0,35.0,-3.0,0.014430130402786944,1.0,1.0,0.010147822570407632,0.018159920387314822,-120.83360839775064,161.89584287229093,0.5824582458245825,48
ss3_nominal,33,16.5,6.7,90.0,-17.0,-14.0,0.0046756689144470745,1.0,1.0,0.010222977441210432,0.01771548641427137,-116.56530935836479,144.59480879062352,0.5751575157515751,48
ss3_nominal,34,17.0,6.7,90.0,-29.0,-18.0,0.052666152434255376,1.0,1.0,0.010147712541838728,0.018352515701157212,-187.55911117755298,78.51027833042008,0.5723572357235723,48
ss3_nominal,35,17.5,6.7,90.0,7.0,-4.0,0.2414540056785296,1.0,1.0,0.01036446806034778,0.020322215522794736,-318.72329326679403,73.08234913474479,0.5752575257525753,48
ss3_nominal,36,18.0,6.7,90.0,56.0,-3.0,0.08593363679834426,1.0,1.0,0.01021389278639185,0.01843468483193593,-244.697639242845,85.38800181555328,0.5736573657365737,48
ss3_nominal,37,18.5,6.7,90.0,-3.0,-12.0,0.026896513249409174,1.0,1.0,0.01030627601534081,0.01896317184281357,-226.58073001885765,103.84114589567098,0.5754575457545754,48
ss3_nominal,38,19.0,6.7,90.0,-53.0,8.0,0.06038913404026316,1.0,1.0,0.010238593707107226,0.018263284095651183,-110.10303088760791,235.38016593000955,0.5834583458345834,48
ss3_nominal,39,19.5,6.7,90.0,8.0,11.0,0.038237512342558344,1.0,1.0,0.010269894015456324,0.01787028917396586,-183.7912045532664,117.63915751466354,0.57995799579958,48
ss3_nominal,40,20.0,6.7,90.0,-52.0,-3.0,0.08132167617596628,1.0,1.0,0.01023736170506943,0.018134429806056025,-225.43902822339362,86.13114457607799,0.5824582458245825,48
ss3_upper,0,0.0,6.7,90.0,43.0,14.0,0.11861673428710554,1.0,1.0,0.0,0.0,0.0,0.0,0.5658565856585659,48
ss3_upper,1,0.5,6.7,90.0,11.0,-15.0,0.050629616657270116,1.0,1.0,0.011786059300110962,0.019960337139128623,-149.87177229372253,180.32603214500676,0.5683568356835683,48
ss3_upper,2,1.0,6.7,90.0,-32.0,15.0,0.021307030621125787,1.0,1.0,0.012092967862632798,0.022903054260460548,-208.61359619147473,100.71240113071329,0.5666566656665667,48
ss3_upper,3,1.5,6.7,90.0,59.0,-17.0,0.11753586201694234,1.0,1.0,0.01182669328743067,0.022522184089017124,-339.5165854512365,85.25981182390933,0.5598559855985599,48
ss3_upper,4,2.0,6.7,90.0,-14.0,11.0,0.02115813532779775,1.0,1.0,0.011880038467128592,0.0210260452644913,-106.25945120956425,183.1755721810448,0.5666566656665667,48
ss3_upper,5,2.5,6.7,90.0,45.0,-17.0,0.021606938766294673,1.0,1.0,0.011973149510075068,0.021056172806649544,-140.17645473646425,165.70421640932156,0.5677567756775678,48
ss3_upper,6,3.0,6.7,90.0,-47.0,16.0,0.15012178727735487,1.0,1.0,0.011779453491498816,0.02115030579201676,-210.93426546686533,64.96756158451396,0.5721572157215722,48
ss3_upper,7,3.5,6.7,90.0,-18.0,4.0,0.023457334067304117,1.0,1.0,0.01201747516065906,0.022151335466916697,-270.2155717776195,68.98564033087604,0.5682568256825683,48
ss3_upper,8,4.0,6.7,90.0,-29.0,-10.0,0.01235047980242452,1.0,1.0,0.011947907428797113,0.021867513258425425,-228.26789393000337,147.21818456847075,0.5632563256325632,48
ss3_upper,9,4.5,6.7,90.0,-26.0,-20.0,0.06345257287272467,1.0,1.0,0.01197692105447899,0.02082178208514891,-146.80369249461057,133.83203574547778,0.5645564556455646,48
ss3_upper,10,5.0,6.7,90.0,3.0,12.0,0.054074526362645516,1.0,1.0,0.012082909411553041,0.022067060595374378,-160.28949016732776,183.83337752778186,0.564056405640564,48
ss3_upper,11,5.5,6.7,90.0,13.0,12.0,0.0723262346584925,1.0,1.0,0.01196892165482538,0.020800570105593406,-170.78730486508556,84.56024462704416,0.5643564356435643,48
ss3_upper,12,6.0,6.7,90.0,6.0,-7.0,0.05799691456775202,1.0,1.0,0.011945278043518795,0.023672965644606966,-393.0034432633838,81.06343927205725,0.5683568356835683,48
ss3_upper,13,6.5,6.7,90.0,0.0,-11.0,0.03860559953792773,1.0,1.0,0.012114395907270262,0.025724199312104814,-351.38467079278433,80.91765696747548,0.5713571357135714,48
ss3_upper,14,7.0,6.7,90.0,-24.0,-13.0,0.09444828654222961,1.0,1.0,0.012068323878439308,0.02287235724303286,-213.13532195280268,167.55991447220808,0.5735573557355735,48
ss3_upper,15,7.5,6.7,90.0,-32.0,-4.0,0.08072064763247311,1.0,1.0,0.012126024953686644,0.02313485477763044,-170.72591322789637,229.58266671852903,0.5692569256925692,48
ss3_upper,16,8.0,6.7,90.0,-58.0,-13.0,0.0009087747751272397,1.0,1.0,0.011927560995860608,0.02004520923343338,-125.40050891346678,77.65375110867653,0.5645564556455646,48
ss3_upper,17,8.5,6.7,90.0,-2.0,-20.0,0.030104710813747892,1.0,1.0,0.012260329522728004,0.02689647175085912,-448.9462230967249,76.21041256910041,0.5693569356935694,48
ss3_upper,18,9.0,6.7,90.0,-30.0,4.0,0.10289686466892384,1.0,1.0,0.012475908332065192,0.026824983584357864,-338.80414662166675,95.38182804955787,0.5588558855885588,48
ss3_upper,19,9.5,6.7,90.0,52.0,3.0,0.08959891732744635,1.0,1.0,0.012110984243734633,0.023672170469579153,-168.95485323225125,237.69066165332862,0.5658565856585659,48
ss3_upper,20,10.0,6.7,90.0,-50.0,2.0,0.0034071936405102162,1.0,1.0,0.011987863185579884,0.02163577093808507,-124.506937935532,194.51657866997053,0.5752575257525753,48
ss3_upper,21,10.5,6.7,90.0,4.0,-4.0,0.030107255881316252,1.0,1.0,0.011774246793845195,0.020968247511843525,-224.81412190672557,122.29710631843946,0.5665566556655666,48
ss3_upper,22,11.0,6.7,90.0,41.0,3.0,0.2587824605046769,1.0,1.0,0.012201272549668624,0.02779811375619159,-544.1249499999733,59.0901111879836,0.5666566656665667,48
ss3_upper,23,11.5,6.7,90.0,-31.0,18.0,0.07614424508203851,1.0,1.0,0.01215719077510394,0.0230135128833418,-223.74101159019295,198.2155748640189,0.5734573457345734,48
ss3_upper,24,12.0,6.7,90.0,8.0,-1.0,0.026380793463997163,1.0,1.0,0.012253539421619154,0.02442658420442431,-221.6562985548359,221.27195041193954,0.5738573857385738,48
ss3_upper,25,12.5,6.7,90.0,-57.0,-6.0,0.008033406017795912,1.0,1.0,0.012030875776834638,0.02107580989826794,-147.3913611624658,116.10234958403274,0.5674567456745675,48
ss3_upper,26,13.0,6.7,90.0,3.0,12.0,0.04783642365237474,1.0,1.0,0.012061889334535102,0.023173704666418382,-305.22397750114874,109.77895670050711,0.5584558455845584,48
ss3_upper,27,13.5,6.7,90.0,-44.0,17.0,0.020406007128089838,1.0,1.0,0.011834899202599447,0.020718025661261047,-201.23577689760958,85.60629070185456,0.5614561456145615,48
ss3_upper,28,14.0,6.7,90.0,8.0,11.0,0.06734288920675141,1.0,1.0,0.012111388189583759,0.022091146207306223,-203.71955443515185,157.77622455709255,0.5683568356835683,48
ss3_upper,29,14.5,6.7,90.0,32.0,18.0,0.022640365324372233,1.0,1.0,0.011939018366465234,0.02092221369630368,-156.88975404447268,91.32234346533753,0.561956195619562,48
ss3_upper,30,15.0,6.7,90.0,-14.0,-7.0,0.011735832430518862,1.0,1.0,0.012132616262355778,0.023715360464327824,-394.75204276509515,93.64802773564908,0.5665566556655666,48
ss3_upper,31,15.5,6.7,90.0,0.0,14.0,0.00907628297803295,1.0,1.0,0.012264117211885165,0.02420429041631206,-325.5322796768189,84.55853483563169,0.5739573957395739,48
ss3_upper,32,16.0,6.7,90.0,4.0,20.0,0.10987436180903318,1.0,1.0,0.011926767614013402,0.02154315116017357,-148.0384506764798,192.52071639206534,0.5726572657265726,48
ss3_upper,33,16.5,6.7,90.0,-31.0,-18.0,0.01140302364658883,1.0,1.0,0.01199463605903704,0.0208134464545721,-143.01315795627275,162.1318511836991,0.5635563556355636,48
ss3_upper,34,17.0,6.7,90.0,15.0,1.0,0.0809996673429825,1.0,1.0,0.01193257238639223,0.021874632703739717,-232.52827280720217,85.11083590704236,0.5616561656165616,48
ss3_upper,35,17.5,6.7,90.0,53.0,-8.0,0.062306356998527705,1.0,1.0,0.012203205074110912,0.02439888423642577,-391.2092347741285,84.93399790058864,0.5628562856285628,48
ss3_upper,36,18.0,6.7,90.0,59.0,-20.0,0.08459632902426062,1.0,1.0,0.012022956163901569,0.022034242945527728,-296.6832789530086,99.6604017520396,0.5610561056105611,48
ss3_upper,37,18.5,6.7,90.0,0.0,14.0,0.052649566026685884,1.0,1.0,0.012130184366935949,0.02268942577627144,-275.19916313928024,120.57623230719202,0.562956295629563,48
ss3_upper,38,19.0,6.7,90.0,0.0,-3.0,0.0015046693601825113,1.0,1.0,0.012038624523108646,0.021628481822943895,-133.13674845026048,271.4369618266111,0.5711571157115711,48
ss3_upper,39,19.5,6.7,90.0,13.0,4.0,0.04679505716098728,1.0,1.0,0.012081915220171468,0.021241302026760722,-221.95227192618543,124.62807332302361,0.5703570357035703,48
ss3_upper,40,20.0,6.7,90.0,1.0,-20.0,0.013759542728835727,1.0,1.0,0.012030901215326245,0.02155572430334649,-277.1878213391948,86.8619288037033,0.5717571757175718,48
