case_id,frame,time_s,model,facet_count,dominant_azimuth_deg,dominant_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_to_dominant_deg,elevation_error_to_dominant_deg,score
ss2_normal,5,2.5,provisional_pcb_endpoint,32,71.56505117707799,-8.595587263791701,60.0,-5.0,-11.56505117707799,3.5955872637917015,0.22774002430775342
ss2_normal,6,3.0,ideal_half_lambda,32,-11.309932474020213,-5.6046908670312945,-13.0,-3.0,-1.6900675259797868,2.6046908670312945,0.4429866364375361
ss2_normal,6,3.0,provisional_pcb_endpoint,32,-11.309932474020213,-5.6046908670312945,-12.0,-9.0,-0.6900675259797868,-3.3953091329687055,0.5953489651176296
ss2_normal,7,3.5,ideal_half_lambda,32,-45.0,-20.180034300419308,-56.0,-11.0,-11.0,9.180034300419308,0.7734743048081668
ss2_normal,7,3.5,provisional_pcb_endpoint,32,-45.0,-20.180034300419308,-44.0,-20.0,1.0,0.18003430041930812,0.8385218482030807
ss2_normal,8,4.0,ideal_half_lambda,32,-45.0,-3.998629007345912,-60.0,-3.0,-15.0,0.9986290073459121,0.681739544264737
ss2_normal,8,4.0,provisional_pcb_endpoint,32,-45.0,-3.998629007345912,-47.0,-2.0,-2.0,1.998629007345912,0.3696616009535506
ss2_normal,9,4.5,ideal_half_lambda,32,71.56505117707799,-9.55543495530021,-19.0,-2.0,-90.56505117707799,7.5554349553002105,0.3853365084362143
ss2_normal,9,4.5,provisional_pcb_endpoint,32,71.56505117707799,-9.55543495530021,60.0,-8.0,-11.56505117707799,1.5554349553002105,0.24446186835962241
ss2_normal,10,5.0,ideal_half_lambda,32,-45.0,-17.726456229427967,-55.0,-12.0,-10.0,5.726456229427967,0.5867831213592565
ss2_normal,10,5.0,provisional_pcb_endpoint,32,-45.0,-17.726456229427967,-45.0,-19.0,0.0,-1.273543770572033,0.840432267868748
ss2_normal,11,5.5,ideal_half_lambda,32,71.56505117707799,-8.393542983813116,-60.0,-4.0,-131.56505117707798,4.393542983813116,0.5210054166462195
ss2_normal,11,5.5,provisional_pcb_endpoint,32,71.56505117707799,-8.393542983813116,60.0,-5.0,-11.56505117707799,3.3935429838131164,0.2223548254940518
ss2_normal,12,6.0,ideal_half_lambda,32,71.56505117707799,-9.702189327577289,60.0,-5.0,-11.56505117707799,4.702189327577289,0.5558489604816104
ss2_normal,12,6.0,provisional_pcb_endpoint,32,71.56505117707799,-9.702189327577289,60.0,-6.0,-11.56505117707799,3.7021893275772886,0.2752000048527296
ss2_normal,13,6.5,ideal_half_lambda,32,-11.309932474020213,-5.9888215706763654,-15.0,-2.0,-3.690067525979787,3.9888215706763654,0.5358746406773204
ss2_normal,13,6.5,provisional_pcb_endpoint,32,-11.309932474020213,-5.9888215706763654,-12.0,-2.0,-0.6900675259797868,3.9888215706763654,0.4916996319266738
ss2_normal,14,7.0,ideal_half_lambda,32,-60.94539590092286,-2.5528386032589885,24.0,-1.0,84.94539590092286,1.5528386032589885,0.47170905533514973
ss2_normal,14,7.0,provisional_pcb_endpoint,32,-60.94539590092286,-2.5528386032589885,16.0,1.0,76.94539590092286,3.5528386032589885,0.4076686450597597
ss2_normal,15,7.5,ideal_half_lambda,32,71.56505117707799,-9.375010263501137,60.0,-4.0,-11.56505117707799,5.375010263501137,0.5160184487255537
ss2_normal,15,7.5,provisional_pcb_endpoint,32,71.56505117707799,-9.375010263501137,31.0,-5.0,-40.56505117707799,4.375010263501137,0.3276973377527473
ss2_normal,16,8.0,ideal_half_lambda,32,81.86989764584403,-3.971950045905752,60.0,-3.0,-21.869897645844034,0.9719500459057522,0.44199516973701936
ss2_normal,16,8.0,provisional_pcb_endpoint,32,81.86989764584403,-3.971950045905752,30.0,-3.0,-51.869897645844034,0.9719500459057522,0.5645660137709828
ss2_normal,17,8.5,ideal_half_lambda,32,-60.94539590092286,-3.2765460321690405,60.0,-1.0,120.94539590092286,2.2765460321690405,0.397651112494822
ss2_normal,17,8.5,provisional_pcb_endpoint,32,-60.94539590092286,-3.2765460321690405,-51.0,-2.0,9.945395900922861,1.2765460321690405,0.4531623598775459
ss2_normal,18,9.0,ideal_half_lambda,32,81.86989764584403,-4.156226394395697,60.0,-2.0,-21.869897645844034,2.1562263943956967,0.607422853517784
ss2_normal,18,9.0,provisional_pcb_endpoint,32,81.86989764584403,-4.156226394395697,59.0,-4.0,-22.869897645844034,0.15622639439569674,0.3860354138989787
ss2_normal,19,9.5,ideal_half_lambda,32,81.86989764584403,-3.6661490927864864,-10.0,-2.0,-91.86989764584403,1.6661490927864864,0.5106086466002304
ss2_normal,19,9.5,provisional_pcb_endpoint,32,81.86989764584403,-3.6661490927864864,-4.0,0.0,-85.86989764584403,3.6661490927864864,0.3165761995264798
ss2_normal,20,10.0,ideal_half_lambda,32,30.96375653207352,-4.6175347035741465,-56.0,-2.0,-86.96375653207352,2.6175347035741465,0.36879133809187437
ss2_normal,20,10.0,provisional_pcb_endpoint,32,30.96375653207352,-4.6175347035741465,30.0,-2.0,-0.9637565320735213,2.6175347035741465,0.4443983282468625
ss2_normal,21,10.5,ideal_half_lambda,32,37.874983651098205,-2.62554239653612,-60.0,-1.0,-97.8749836510982,1.6255423965361202,0.39342071930277794
ss2_normal,21,10.5,provisional_pcb_endpoint,32,37.874983651098205,-2.62554239653612,-29.0,0.0,-66.8749836510982,2.62554239653612,0.2562662065777526
ss2_normal,22,11.0,ideal_half_lambda,32,71.56505117707799,-8.717991317723058,60.0,-5.0,-11.56505117707799,3.717991317723058,0.6185800984930285
ss2_normal,22,11.0,provisional_pcb_endpoint,32,71.56505117707799,-8.717991317723058,60.0,-5.0,-11.56505117707799,3.717991317723058,0.3962737724241227
ss2_normal,23,11.5,ideal_half_lambda,32,-45.0,-3.777193727615728,-53.0,-2.0,-8.0,1.7771937276157281,0.4272990445174762
ss2_normal,23,11.5,provisional_pcb_endpoint,32,-45.0,-3.777193727615728,-47.0,0.0,-2.0,3.777193727615728,0.3689853746435444
ss2_normal,24,12.0,ideal_half_lambda,32,-45.0,-19.895268231086245,-50.0,-16.0,-5.0,3.895268231086245,0.691141287900865
ss2_normal,24,12.0,provisional_pcb_endpoint,32,-45.0,-19.895268231086245,-45.0,-20.0,0.0,-0.10473176891375502,0.8859737449929429
ss2_normal,25,12.5,ideal_half_lambda,32,30.96375653207352,-5.1682158273242225,-9.0,-3.0,-39.96375653207352,2.1682158273242225,0.44648694430514996
ss2_normal,25,12.5,provisional_pcb_endpoint,32,30.96375653207352,-5.1682158273242225,-7.0,-3.0,-37.96375653207352,2.1682158273242225,0.43378906344235485
ss2_normal,26,13.0,ideal_half_lambda,32,-6.34019174590991,-3.1020414519326067,-10.0,-2.0,-3.6598082540900903,1.1020414519326067,0.39904612963974656
ss2_normal,26,13.0,provisional_pcb_endpoint,32,-6.34019174590991,-3.1020414519326067,-60.0,-3.0,-53.65980825409009,0.10204145193260672,0.31942622650707464
ss2_normal,27,13.5,ideal_half_lambda,32,-78.69006752597979,-4.7983309094957605,-60.0,-1.0,18.690067525979785,3.7983309094957605,0.6129989355004737
ss2_normal,27,13.5,provisional_pcb_endpoint,32,-78.69006752597979,-4.7983309094957605,-49.0,-10.0,29.690067525979785,-5.2016690905042395,0.29297007250670165
ss2_normal,28,14.0,ideal_half_lambda,32,-45.0,-21.390269690434355,-54.0,-20.0,-9.0,1.390269690434355,0.4389763367814476
ss2_normal,28,14.0,provisional_pcb_endpoint,32,-45.0,-21.390269690434355,-42.0,-17.0,3.0,4.390269690434355,0.7159680192052231
ss2_normal,29,14.5,ideal_half_lambda,32,71.56505117707799,-9.918218604319419,60.0,-4.0,-11.56505117707799,5.918218604319419,0.5786857050339319
ss2_normal,29,14.5,provisional_pcb_endpoint,32,71.56505117707799,-9.918218604319419,60.0,-8.0,-11.56505117707799,1.918218604319419,0.5190670854242392
ss2_normal,30,15.0,ideal_half_lambda,32,-11.309932474020213,-6.2664792703789916,-22.0,-3.0,-10.690067525979787,3.2664792703789916,0.37793021047689795
ss2_normal,30,15.0,provisional_pcb_endpoint,32,-11.309932474020213,-6.2664792703789916,-10.0,-6.0,1.3099324740202132,0.26647927037899155,0.43690643487806907
ss2_normal,31,15.5,ideal_half_lambda,32,18.43494882292201,-2.7713145121446585,60.0,-2.0,41.56505117707799,0.7713145121446585,0.4520972936704461
ss2_normal,31,15.5,provisional_pcb_endpoint,32,18.43494882292201,-2.7713145121446585,41.0,-6.0,22.56505117707799,-3.2286854878553415,0.23765731279483304
ss2_normal,32,16.0,ideal_half_lambda,32,18.43494882292201,-3.2867681394879416,21.0,-3.0,2.56505117707799,0.28676813948794155,0.4271909364282955
ss2_normal,32,16.0,provisional_pcb_endpoint,32,18.43494882292201,-3.2867681394879416,19.0,-2.0,0.56505117707799,1.2867681394879416,0.47249359804666496
ss2_normal,33,16.5,ideal_half_lambda,32,18.43494882292201,-3.0666291244922643,-60.0,-3.0,-78.43494882292201,0.06662912449226432,0.5458876055890742
ss2_normal,33,16.5,provisional_pcb_endpoint,32,18.43494882292201,-3.0666291244922643,60.0,-6.0,41.56505117707799,-2.9333708755077357,0.2680669250840923
ss2_normal,34,17.0,ideal_half_lambda,32,-45.0,-17.96031957468605,-60.0,-11.0,-15.0,6.96031957468605,0.6464268931061602
ss2_normal,34,17.0,provisional_pcb_endpoint,32,-45.0,-17.96031957468605,-44.0,-17.0,1.0,0.96031957468605,0.649131647405937
ss2_normal,35,17.5,ideal_half_lambda,32,-29.054604099077146,-3.057785844334781,-26.0,0.0,3.054604099077146,3.057785844334781,0.4157547493816187
ss2_normal,35,17.5,provisional_pcb_endpoint,32,-29.054604099077146,-3.057785844334781,-26.0,3.0,3.054604099077146,6.057785844334781,0.30751182790471726
ss2_normal,36,18.0,ideal_half_lambda,32,-78.69006752597979,-5.2636552274393695,-16.0,-3.0,62.690067525979785,2.2636552274393695,0.508989264278475
ss2_normal,36,18.0,provisional_pcb_endpoint,32,-78.69006752597979,-5.2636552274393695,-60.0,3.0,18.690067525979785,8.263655227439369,0.2809872619831903
ss2_normal,37,18.5,ideal_half_lambda,32,71.56505117707799,-9.705806060542782,60.0,-5.0,-11.56505117707799,4.705806060542782,0.48050304603444116
ss2_normal,37,18.5,provisional_pcb_endpoint,32,71.56505117707799,-9.705806060542782,60.0,-7.0,-11.56505117707799,2.7058060605427823,0.24647454254869058
ss2_normal,38,19.0,ideal_half_lambda,32,-45.0,-22.05853873594477,-52.0,-18.0,-7.0,4.058538735944769,0.6556235705544905
ss2_normal,38,19.0,provisional_pcb_endpoint,32,-45.0,-22.05853873594477,-43.0,-20.0,2.0,2.0585387359447687,0.9096322018592076
ss2_normal,39,19.5,ideal_half_lambda,32,-45.0,-3.6581002623219687,-60.0,-2.0,-15.0,1.6581002623219687,0.4437416731476228
ss2_normal,39,19.5,provisional_pcb_endpoint,32,-45.0,-3.6581002623219687,-42.0,-4.0,3.0,-0.3418997376780313,0.42147541260442
ss2_normal,40,20.0,ideal_half_lambda,32,71.56505117707799,-10.24958187478901,60.0,-6.0,-11.56505117707799,4.24958187478901,0.6439749483174592
ss2_normal,40,20.0,provisional_pcb_endpoint,32,71.56505117707799,-10.24958187478901,60.0,-8.0,-11.56505117707799,2.24958187478901,0.49488638207919294
ss3_nominal,0,0.0,ideal_half_lambda,32,-60.94539590092286,-2.7486771739075215,27.0,-3.0,87.94539590092286,-0.25132282609247847,0.48251482833971826
ss3_nominal,0,0.0,provisional_pcb_endpoint,32,-60.94539590092286,-2.7486771739075215,40.0,-1.0,100.94539590092286,1.7486771739075215,0.2883490907203266
ss3_nominal,1,0.5,ideal_half_lambda,32,-45.0,-4.852139882418822,-60.0,-2.0,-15.0,2.8521398824188218,0.6151063699541715
ss3_nominal,1,0.5,provisional_pcb_endpoint,32,-45.0,-4.852139882418822,-40.0,-6.0,5.0,-1.1478601175811782,0.5997522510928219
ss3_nominal,2,1.0,ideal_half_lambda,32,71.56505117707799,-9.361588201933163,60.0,-6.0,-11.56505117707799,3.361588201933163,0.434011287116756
ss3_nominal,2,1.0,provisional_pcb_endpoint,32,71.56505117707799,-9.361588201933163,60.0,-8.0,-11.56505117707799,1.3615882019331629,0.2726324892958429
ss3_nominal,3,1.5,ideal_half_lambda,32,-68.96248897457819,-2.570147077323339,-60.0,-1.0,8.962488974578193,1.5701470773233388,0.497914632953411
ss3_nominal,3,1.5,provisional_pcb_endpoint,32,-68.96248897457819,-2.570147077323339,-48.0,-10.0,20.962488974578193,-7.429852922676661,0.2941420750384372
ss3_nominal,4,2.0,ideal_half_lambda,32,-45.0,-15.478436785414207,-55.0,-12.0,-10.0,3.478436785414207,0.6143731685955566
ss3_nominal,4,2.0,provisional_pcb_endpoint,32,-45.0,-15.478436785414207,-46.0,-19.0,-1.0,-3.521563214585793,0.6554159106597346
ss3_nominal,5,2.5,ideal_half_lambda,32,71.56505117707799,-7.978286380639936,60.0,-4.0,-11.56505117707799,3.9782863806399362,0.6756510328632949
ss3_nominal,5,2.5,provisional_pcb_endpoint,32,71.56505117707799,-7.978286380639936,60.0,-4.0,-11.56505117707799,3.9782863806399362,0.2461634701101777
ss3_nominal,6,3.0,ideal_half_lambda,32,-11.309932474020213,-5.257788202101011,-13.0,-3.0,-1.6900675259797868,2.257788202101011,0.4470956511545437
ss3_nominal,6,3.0,provisional_pcb_endpoint,32,-11.309932474020213,-5.257788202101011,-12.0,-9.0,-0.6900675259797868,-3.742211797898989,0.6220446840854496
ss3_nominal,7,3.5,ideal_half_lambda,32,-45.0,-24.974878538842617,-55.0,-15.0,-10.0,9.974878538842617,0.6688463427858528
ss3_nominal,7,3.5,provisional_pcb_endpoint,32,-45.0,-24.974878538842617,-43.0,-20.0,2.0,4.974878538842617,0.853176474789674
ss3_nominal,8,4.0,ideal_half_lambda,32,-45.0,-3.8542647681524236,-60.0,-3.0,-15.0,0.8542647681524236,0.6801554229130531
ss3_nominal,8,4.0,provisional_pcb_endpoint,32,-45.0,-3.8542647681524236,-46.0,-1.0,-1.0,2.8542647681524236,0.327699128647027
ss3_nominal,9,4.5,ideal_half_lambda,32,71.56505117707799,-11.135780366244086,60.0,-6.0,-11.56505117707799,5.135780366244086,0.3788771564167067
ss3_nominal,9,4.5,provisional_pcb_endpoint,32,71.56505117707799,-11.135780366244086,60.0,-6.0,-11.56505117707799,5.135780366244086,0.2854324292935991
ss3_nominal,10,5.0,ideal_half_lambda,32,-45.0,-10.995302618758833,-53.0,-7.0,-8.0,3.995302618758833,0.6008872452381617
ss3_nominal,10,5.0,provisional_pcb_endpoint,32,-45.0,-10.995302618758833,-45.0,-11.0,0.0,-0.004697381241166809,0.8263484454699559
ss3_nominal,11,5.5,ideal_half_lambda,32,71.56505117707799,-7.677675774463541,-60.0,-4.0,-131.56505117707798,3.677675774463541,0.5238895136160336
ss3_nominal,11,5.5,provisional_pcb_endpoint,32,71.56505117707799,-7.677675774463541,60.0,-5.0,-11.56505117707799,2.677675774463541,0.23401296834916882
ss3_nominal,12,6.0,ideal_half_lambda,32,71.56505117707799,-9.59772507170125,60.0,-5.0,-11.56505117707799,4.59772507170125,0.5533373936726173
ss3_nominal,12,6.0,provisional_pcb_endpoint,32,71.56505117707799,-9.59772507170125,60.0,-6.0,-11.56505117707799,3.59772507170125,0.2545007837231814
ss3_nominal,13,6.5,ideal_half_lambda,32,-11.309932474020213,-5.891674750362114,-15.0,-2.0,-3.690067525979787,3.891674750362114,0.5406825545564783
ss3_nominal,13,6.5,provisional_pcb_endpoint,32,-11.309932474020213,-5.891674750362114,-13.0,-2.0,-1.6900675259797868,3.891674750362114,0.5712799101553427
ss3_nominal,14,7.0,ideal_half_lambda,32,-60.94539590092286,-2.067585424250306,24.0,-1.0,84.94539590092286,1.0675854242503058,0.47909975905192387
ss3_nominal,14,7.0,provisional_pcb_endpoint,32,-60.94539590092286,-2.067585424250306,-54.0,-6.0,6.945395900922861,-3.932414575749694,0.39104893781162686
ss3_nominal,15,7.5,ideal_half_lambda,32,71.56505117707799,-10.672674050257553,60.0,-5.0,-11.56505117707799,5.6726740502575534,0.52273637460138
ss3_nominal,15,7.5,provisional_pcb_endpoint,32,71.56505117707799,-10.672674050257553,31.0,-4.0,-40.56505117707799,6.6726740502575534,0.3444991919078457
ss3_nominal,16,8.0,ideal_half_lambda,32,81.86989764584403,-3.8508808435925546,60.0,-3.0,-21.869897645844034,0.8508808435925546,0.43797824801897733
ss3_nominal,16,8.0,provisional_pcb_endpoint,32,81.86989764584403,-3.8508808435925546,30.0,-3.0,-51.869897645844034,0.8508808435925546,0.6192805701959442
ss3_nominal,17,8.5,ideal_half_lambda,32,-60.94539590092286,-4.353058112397774,60.0,-1.0,120.94539590092286,3.3530581123977736,0.4115531127137446
ss3_nominal,17,8.5,provisional_pcb_endpoint,32,-60.94539590092286,-4.353058112397774,-51.0,-6.0,9.945395900922861,-1.6469418876022264,0.5049825728443283
ss3_nominal,18,9.0,ideal_half_lambda,32,81.86989764584403,-4.206141541227262,60.0,-2.0,-21.869897645844034,2.206141541227262,0.6118704163602057
ss3_nominal,18,9.0,provisional_pcb_endpoint,32,81.86989764584403,-4.206141541227262,60.0,-4.0,-21.869897645844034,0.2061415412272618,0.3646849087787221
ss3_nominal,19,9.5,ideal_half_lambda,32,81.86989764584403,-3.5196712527547978,-10.0,-2.0,-91.86989764584403,1.5196712527547978,0.5110941863907179
ss3_nominal,19,9.5,provisional_pcb_endpoint,32,81.86989764584403,-3.5196712527547978,-5.0,0.0,-86.86989764584403,3.5196712527547978,0.3020516352384823
ss3_nominal,20,10.0,ideal_half_lambda,32,30.96375653207352,-4.300967494002163,-56.0,-2.0,-86.96375653207352,2.3009674940021627,0.36837650382261455
ss3_nominal,20,10.0,provisional_pcb_endpoint,32,30.96375653207352,-4.300967494002163,30.0,-1.0,-0.9637565320735213,3.3009674940021627,0.4714680864070174
ss3_nominal,21,10.5,ideal_half_lambda,32,37.874983651098205,-3.1257012856418043,-60.0,-1.0,-97.8749836510982,2.1257012856418043,0.39626776313846995
ss3_nominal,21,10.5,provisional_pcb_endpoint,32,37.874983651098205,-3.1257012856418043,-29.0,-3.0,-66.8749836510982,0.12570128564180427,0.3037676372843907
ss3_nominal,22,11.0,ideal_half_lambda,32,71.56505117707799,-8.125996375890937,60.0,-5.0,-11.56505117707799,3.125996375890937,0.6211940446935994
ss3_nominal,22,11.0,provisional_pcb_endpoint,32,71.56505117707799,-8.125996375890937,60.0,-5.0,-11.56505117707799,3.125996375890937,0.3715260238717004
ss3_nominal,23,11.5,ideal_half_lambda,32,-45.0,-2.6016666347181068,-52.0,-2.0,-7.0,0.6016666347181068,0.41423082420347734
ss3_nominal,23,11.5,provisional_pcb_endpoint,32,-45.0,-2.6016666347181068,-47.0,0.0,-2.0,2.6016666347181068,0.3636782974365032
ss3_nominal,24,12.0,ideal_half_lambda,32,-45.0,-18.700471702454664,-50.0,-15.0,-5.0,3.7004717024546636,0.7017357848935083
ss3_nominal,24,12.0,provisional_pcb_endpoint,32,-45.0,-18.700471702454664,-45.0,-20.0,0.0,-1.2995282975453364,0.9019683170273738
ss3_nominal,25,12.5,ideal_half_lambda,32,30.96375653207352,-5.872028852086538,-10.0,-3.0,-40.96375653207352,2.8720288520865376,0.4472456346599813
ss3_nominal,25,12.5,provisional_pcb_endpoint,32,30.96375653207352,-5.872028852086538,33.0,-13.0,2.0362434679264787,-7.127971147913462,0.39739354609810784
ss3_nominal,26,13.0,ideal_half_lambda,32,-6.34019174590991,-3.5298978496258657,-10.0,-2.0,-3.6598082540900903,1.5298978496258657,0.40059494927827033
ss3_nominal,26,13.0,provisional_pcb_endpoint,32,-6.34019174590991,-3.5298978496258657,-60.0,-4.0,-53.65980825409009,-0.4701021503741343,0.4362837068682997
ss3_nominal,27,13.5,ideal_half_lambda,32,-78.69006752597979,-3.0922720614677712,-60.0,-1.0,18.690067525979785,2.0922720614677712,0.6146345080934532
ss3_nominal,27,13.5,provisional_pcb_endpoint,32,-78.69006752597979,-3.0922720614677712,-49.0,-4.0,29.690067525979785,-0.9077279385322288,0.5765068910519175
ss3_nominal,28,14.0,ideal_half_lambda,32,-45.0,-23.26569163719403,-54.0,-20.0,-9.0,3.265691637194031,0.4221867914933498
ss3_nominal,28,14.0,provisional_pcb_endpoint,32,-45.0,-23.26569163719403,-43.0,-20.0,2.0,3.265691637194031,0.6944822827163515
ss3_nominal,29,14.5,ideal_half_lambda,32,71.56505117707799,-10.296631621769249,60.0,-4.0,-11.56505117707799,6.296631621769249,0.5684867067225975
ss3_nominal,29,14.5,provisional_pcb_endpoint,32,71.56505117707799,-10.296631621769249,60.0,-10.0,-11.56505117707799,0.29663162176924907,0.47360839991180775
ss3_nominal,30,15.0,ideal_half_lambda,32,-11.309932474020213,-7.579438975806617,-23.0,-4.0,-11.690067525979787,3.5794389758066174,0.3963808517422683
ss3_nominal,30,15.0,provisional_pcb_endpoint,32,-11.309932474020213,-7.579438975806617,-12.0,-4.0,-0.6900675259797868,3.5794389758066174,0.49136252818068743
ss3_nominal,31,15.5,ideal_half_lambda,32,18.43494882292201,-2.4887587698944396,60.0,-2.0,41.56505117707799,0.48875876989443956,0.4557152048304802
ss3_nominal,31,15.5,provisional_pcb_endpoint,32,18.43494882292201,-2.4887587698944396,40.0,-8.0,21.56505117707799,-5.51124123010556,0.20711205660553947
ss3_nominal,32,16.0,ideal_half_lambda,32,18.43494882292201,-3.396453463864668,21.0,-3.0,2.56505117707799,0.3964534638646682,0.43095067284621524
ss3_nominal,32,16.0,provisional_pcb_endpoint,32,18.43494882292201,-3.396453463864668,19.0,-3.0,0.56505117707799,0.3964534638646682,0.5017081744088309
ss3_nominal,33,16.5,ideal_half_lambda,32,18.43494882292201,-3.0961641825797326,-60.0,-2.0,-78.43494882292201,1.0961641825797326,0.5386854881498769
ss3_nominal,33,16.5,provisional_pcb_endpoint,32,18.43494882292201,-3.0961641825797326,60.0,-4.0,41.56505117707799,-0.9038358174202674,0.20075704573834238
ss3_nominal,34,17.0,ideal_half_lambda,32,-45.0,-14.157574274516442,-60.0,-9.0,-15.0,5.157574274516442,0.6465992314330096
ss3_nominal,34,17.0,provisional_pcb_endpoint,32,-45.0,-14.157574274516442,-47.0,-17.0,-2.0,-2.842425725483558,0.7259878906449689
ss3_nominal,35,17.5,ideal_half_lambda,32,-29.054604099077146,-3.3534353146300004,-26.0,0.0,3.054604099077146,3.3534353146300004,0.41260180938155777
ss3_nominal,35,17.5,provisional_pcb_endpoint,32,-29.054604099077146,-3.3534353146300004,-26.0,3.0,3.054604099077146,6.35343531463,0.39709353386938057
ss3_nominal,36,18.0,ideal_half_lambda,32,-78.69006752597979,-3.720324223195106,-16.0,-3.0,62.690067525979785,0.7203242231951061,0.5130245646374768
ss3_nominal,36,18.0,provisional_pcb_endpoint,32,-78.69006752597979,-3.720324223195106,-5.0,-9.0,73.69006752597979,-5.279675776804893,0.47413701490087107
ss3_nominal,37,18.5,ideal_half_lambda,32,71.56505117707799,-9.908792367497984,60.0,-4.0,-11.56505117707799,5.908792367497984,0.484200511641599
ss3_nominal,37,18.5,provisional_pcb_endpoint,32,71.56505117707799,-9.908792367497984,-33.0,8.0,-104.56505117707799,17.908792367497984,0.2614294267029333
ss3_nominal,38,19.0,ideal_half_lambda,32,-45.0,-24.81269413099848,-51.0,-20.0,-6.0,4.81269413099848,0.59825716418665
ss3_nominal,38,19.0,provisional_pcb_endpoint,32,-45.0,-24.81269413099848,-43.0,-20.0,2.0,4.81269413099848,0.8721348883565171
ss3_nominal,39,19.5,ideal_half_lambda,32,-45.0,-3.4642338370822032,-60.0,-2.0,-15.0,1.4642338370822032,0.4350118842308222
ss3_nominal,39,19.5,provisional_pcb_endpoint,32,-45.0,-3.4642338370822032,-43.0,-5.0,2.0,-1.5357661629177968,0.4083056538838081
ss3_nominal,40,20.0,ideal_half_lambda,32,71.56505117707799,-12.0858676616481,60.0,-8.0,-11.56505117707799,4.0858676616481,0.6472080978393505
ss3_nominal,40,20.0,provisional_pcb_endpoint,32,71.56505117707799,-12.0858676616481,60.0,-8.0,-11.56505117707799,4.0858676616481,0.4956970220416437
ss3_upper,0,0.0,ideal_half_lambda,32,-60.94539590092286,-2.743088629897751,27.0,-3.0,87.94539590092286,-0.25691137010224896,0.48291587787887447
ss3_upper,0,0.0,provisional_pcb_endpoint,32,-60.94539590092286,-2.743088629897751,40.0,-1.0,100.94539590092286,1.743088629897751,0.2897447243145315
ss3_upper,1,0.5,ideal_half_lambda,32,-45.0,-4.9944396719507385,-60.0,-2.0,-15.0,2.9944396719507385,0.6172926545036445
ss3_upper,1,0.5,provisional_pcb_endpoint,32,-45.0,-4.9944396719507385,-40.0,-6.0,5.0,-1.0055603280492615,0.6281787369015894
ss3_upper,2,1.0,ideal_half_lambda,32,71.56505117707799,-9.427982920907617,60.0,-6.0,-11.56505117707799,3.427982920907617,0.43517175289414983
ss3_upper,2,1.0,provisional_pcb_endpoint,32,71.56505117707799,-9.427982920907617,60.0,-8.0,-11.56505117707799,1.427982920907617,0.27073195065732353
ss3_upper,3,1.5,ideal_half_lambda,32,-68.96248897457819,-2.6608531425236355,-60.0,-1.0,8.962488974578193,1.6608531425236355,0.4975824914713037
ss3_upper,3,1.5,provisional_pcb_endpoint,32,-68.96248897457819,-2.6608531425236355,-48.0,-11.0,20.962488974578193,-8.339146857476365,0.2752050721313871
ss3_upper,4,2.0,ideal_half_lambda,32,-45.0,-14.756301023599255,-54.0,-11.0,-9.0,3.7563010235992547,0.5955713637149058
ss3_upper,4,2.0,provisional_pcb_endpoint,32,-45.0,-14.756301023599255,-44.0,-14.0,1.0,0.7563010235992547,0.701260579971935
ss3_upper,5,2.5,ideal_half_lambda,32,71.56505117707799,-7.800118880919304,60.0,-4.0,-11.56505117707799,3.800118880919304,0.6769445355539362
ss3_upper,5,2.5,provisional_pcb_endpoint,32,71.56505117707799,-7.800118880919304,60.0,-4.0,-11.56505117707799,3.800118880919304,0.2563907586932407
ss3_upper,6,3.0,ideal_half_lambda,32,-11.309932474020213,-5.197285807651117,-13.0,-3.0,-1.6900675259797868,2.1972858076511166,0.44804330288780564
ss3_upper,6,3.0,provisional_pcb_endpoint,32,-11.309932474020213,-5.197285807651117,-12.0,-9.0,-0.6900675259797868,-3.8027141923488834,0.6272651035275033
ss3_upper,7,3.5,ideal_half_lambda,32,-45.0,-25.900171508060694,-54.0,-16.0,-9.0,9.900171508060694,0.6431535343054964
ss3_upper,7,3.5,provisional_pcb_endpoint,32,-45.0,-25.900171508060694,-42.0,-20.0,3.0,5.900171508060694,0.8439044989618447
ss3_upper,8,4.0,ideal_half_lambda,32,-45.0,-3.820651122807643,-60.0,-3.0,-15.0,0.820651122807643,0.6797471247682842
ss3_upper,8,4.0,provisional_pcb_endpoint,32,-45.0,-3.820651122807643,-45.0,0.0,0.0,3.820651122807643,0.3184218647581326
ss3_upper,9,4.5,ideal_half_lambda,32,71.56505117707799,-11.512250126355086,60.0,-6.0,-11.56505117707799,5.512250126355086,0.37961472011824254
ss3_upper,9,4.5,provisional_pcb_endpoint,32,71.56505117707799,-11.512250126355086,60.0,-6.0,-11.56505117707799,5.512250126355086,0.299251074904427
ss3_upper,10,5.0,ideal_half_lambda,32,-45.0,-9.43579449456713,-52.0,-6.0,-7.0,3.43579449456713,0.5924725725445475
ss3_upper,10,5.0,provisional_pcb_endpoint,32,-45.0,-9.43579449456713,-45.0,-10.0,0.0,-0.5642055054328701,0.8031653889857807
ss3_upper,11,5.5,ideal_half_lambda,32,71.56505117707799,-7.4461164167242995,-60.0,-4.0,-131.56505117707798,3.4461164167242995,0.5245070005493253
ss3_upper,11,5.5,provisional_pcb_endpoint,32,71.56505117707799,-7.4461164167242995,60.0,-5.0,-11.56505117707799,2.4461164167242995,0.23518327168788367
