case_id,scenario_id,detector,frame,doppler_index,range_index,range_m,velocity_mps,azimuth_deg,elevation_deg,power_linear,noise_linear,threshold_linear,x_m,y_m,z_m
ss0_flat,pfa1e2_train2,ca_threshold_only,6,32,3,5.26978930078125,0.0,15.96364997258215,-35.01566404926171,94626.3359375,15129.669921875,73843.95751864376,1.1869998146699619,4.149494171806628,-3.0238070098379017
ss0_flat,pfa1e2_train2,ca_threshold_only,5,32,3,5.26978930078125,0.0,15.96364997258215,-35.01566404926171,94626.3359375,15129.669921875,73843.95751864376,1.1869998146699619,4.149494171806628,-3.0238070098379017
ss0_flat,pfa1e2_train2,ca_threshold_only,4,32,3,5.26978930078125,0.0,15.96364997258215,-35.01566404926171,94626.3359375,15129.669921875,73843.95751864376,1.1869998146699619,4.149494171806628,-3.0238070098379017
ss0_flat,pfa1e2_train2,ca_threshold_only,3,32,3,5.26978930078125,0.0,15.96364997258215,-35.01566404926171,94626.3359375,15129.669921875,73843.95751864376,1.1869998146699619,4.149494171806628,-3.0238070098379017
ss0_flat,pfa1e2_train2,ca_threshold_only,2,32,3,5.26978930078125,0.0,15.96364997258215,-35.01566404926171,94626.3359375,15129.669921875,73843.95751864376,1.1869998146699619,4.149494171806628,-3.0238070098379017
ss0_flat,pfa1e2_train2,ca_threshold_only,1,32,3,5.26978930078125,0.0,15.96364997258215,-35.01566404926171,94626.3359375,15129.669921875,73843.95751864376,1.1869998146699619,4.149494171806628,-3.0238070098379017
ss0_flat,pfa1e2_train2,ca_threshold_only,0,32,3,5.26978930078125,0.0,15.96364997258215,-35.01566404926171,94626.3359375,15129.669921875,73843.95751864376,1.1869998146699619,4.149494171806628,-3.0238070098379017
ss0_flat,pfa1e2_train2,ca_threshold_only,40,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,39,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,38,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,37,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,36,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,35,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,34,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,33,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,32,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,31,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,30,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,29,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,28,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,27,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,26,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,25,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,24,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,23,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,22,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,21,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,20,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,19,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,18,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,17,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,16,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,15,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,14,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,13,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,12,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,11,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,10,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,9,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,8,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,7,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,6,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,5,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,4,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,3,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,2,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,1,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,0,32,23,40.40171797265625,0.0,-12.56513739498331,-20.185103606320183,0.0006426542531698942,0.00012846228491980582,0.0006269907776805249,-8.249550268446495,37.01213765283877,-13.940781967943703
ss0_flat,pfa1e2_train2,ca_threshold_only,40,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,39,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,38,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,37,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,36,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,35,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,34,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,33,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,32,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,31,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,30,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,29,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,28,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,27,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,26,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,25,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,24,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,23,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,22,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,21,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,20,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,19,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,18,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,17,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,16,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,15,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,14,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,13,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,12,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,11,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,10,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,9,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,8,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,7,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,6,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,5,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,4,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
ss0_flat,pfa1e2_train2,ca_threshold_only,3,32,24,42.15831440625,0.0,-12.527772877634217,-19.85595763345194,0.0004916525213047862,9.61020850809291e-05,0.00046904911507082963,-8.601023338972276,38.707906373892335,-14.319352473092685
