case_id,source_h5,sea_state,model,frame,time_s,facet_count,dominant_azimuth_deg,dominant_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_to_dominant_deg,elevation_error_to_dominant_deg,score,peak_to_second_db,angle_jump_deg
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,14,7.0,32,71.56505117707799,-8.984876931685683,48.0,5.0,-23.56505117707799,13.984876931685683,0.48464242006100133,0.01181731347179138,29.154759474226502
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,15,7.5,32,-83.6598082540901,-3.160420981763729,34.0,10.0,117.6598082540901,13.160420981763728,0.32547438064057055,0.09063816375651594,14.866068747318506
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,16,8.0,32,-83.6598082540901,-3.160420981763729,-36.0,17.0,47.659808254090095,20.16042098176373,0.3423405128793555,0.02683702903752034,70.34912934784623
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,17,8.5,32,71.56505117707799,-8.984876931685683,2.0,-17.0,-69.56505117707799,-8.015123068314317,0.5842417263564665,0.04557320598577278,50.99019513592785
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,18,9.0,32,18.43494882292201,-3.0169613098159926,27.0,4.0,8.56505117707799,7.016961309815993,0.21509882053891902,0.028033886510909694,32.64965543462902
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,19,9.5,32,71.56505117707799,-8.984876931685683,6.0,-15.0,-65.56505117707799,-6.015123068314317,0.40712123557140895,0.010991259049245208,28.319604517012593
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,20,10.0,32,-45.0,-4.044691235386268,6.0,-6.0,51.0,-1.955308764613732,0.2340255530832372,0.13947097162333422,9.0
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,21,10.5,32,71.56505117707799,-8.984876931685683,-58.0,7.0,-129.56505117707798,15.984876931685683,0.5106179426114632,0.17235392393562185,65.30696746902278
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,22,11.0,32,-83.6598082540901,-3.160420981763729,-31.0,1.0,52.659808254090095,4.160420981763729,0.3016484674995129,0.0017498573159396573,27.65863337187866
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,23,11.5,32,-45.0,-19.47122063449069,8.0,5.0,53.0,24.47122063449069,0.7381134713355323,0.12361869225999522,39.20459156782532
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,24,12.0,32,-11.309932474020213,-5.600409184816617,52.0,18.0,63.309932474020215,23.600409184816616,0.40074074118203606,0.05413504430212812,45.880278987817846
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,25,12.5,32,-78.69006752597979,-5.600409184816617,-57.0,9.0,21.690067525979785,14.600409184816616,0.3726740556279367,0.01503927278181881,109.37092849564732
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,26,13.0,32,-45.0,-19.47122063449069,8.0,5.0,53.0,24.47122063449069,0.5525548835552125,0.05748390933487674,65.12296062065974
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,27,13.5,32,-6.34019174590991,-3.160420981763729,-19.0,0.0,-12.659808254090091,3.160420981763729,0.24499000965810738,0.004193317646070935,27.459060435491963
