actual_model,assumed_model,truth_azimuth_deg,truth_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_deg,elevation_error_deg
pcb_centroid_candidate,ideal_half_lambda,0.0,-20.0,4.554502235327773,6.070209673235738e-16,4.554502235327773,20.0
pcb_centroid_candidate,ideal_half_lambda,20.0,-20.0,-6.247660372449427,-18.472977694145403,-26.247660372449428,1.5270223058545973
pcb_centroid_candidate,ideal_half_lambda,40.0,-20.0,32.528604771153155,-27.938995837367408,-7.471395228846845,-7.938995837367408
pcb_centroid_candidate,ideal_half_lambda,60.0,-20.0,-37.82461280788168,15.878556970371255,-97.82461280788168,35.87855697037126
pcb_centroid_candidate,ideal_half_lambda,-60.0,-10.0,25.54853839273535,-24.02207081386057,85.54853839273535,-14.02207081386057
pcb_centroid_candidate,ideal_half_lambda,-40.0,-10.0,-18.705153241835838,9.486678587688498,21.294846758164162,19.4866785876885
pcb_centroid_candidate,ideal_half_lambda,-20.0,-10.0,-2.613608786132369,-48.00761200929577,17.386391213867633,-38.00761200929577
pcb_centroid_candidate,ideal_half_lambda,0.0,-10.0,-2.031675378066472,-1.3007592156933728e-16,-2.031675378066472,10.0
pcb_centroid_candidate,ideal_half_lambda,20.0,-10.0,-3.4616089704811994,48.00761200929544,-23.4616089704812,58.00761200929544
pcb_centroid_candidate,ideal_half_lambda,40.0,-10.0,14.407168118890398,-9.486678587691895,-25.592831881109603,0.5133214123081054
pcb_centroid_candidate,ideal_half_lambda,60.0,-10.0,21.528028519347462,24.022070813861905,-38.47197148065254,34.0220708138619
pcb_centroid_candidate,ideal_half_lambda,-60.0,0.0,-17.587897096503877,48.737018150963436,42.41210290349612,48.737018150963436
pcb_centroid_candidate,ideal_half_lambda,-40.0,0.0,12.334807463400724,39.324723439084885,52.33480746340072,39.324723439084885
pcb_centroid_candidate,ideal_half_lambda,-20.0,0.0,-37.04461072040678,10.682822005456703,-17.04461072040678,10.682822005456703
pcb_centroid_candidate,ideal_half_lambda,0.0,0.0,-8.428177446126813e-17,-5.1734741533259134e-17,-8.428177446126813e-17,-5.1734741533259134e-17
pcb_centroid_candidate,ideal_half_lambda,20.0,0.0,37.04461072040679,-10.682822005456742,17.044610720406787,-10.682822005456742
pcb_centroid_candidate,ideal_half_lambda,40.0,0.0,-12.334807463400734,-39.324723439084835,-52.334807463400736,-39.324723439084835
pcb_centroid_candidate,ideal_half_lambda,60.0,0.0,17.587897096503855,-48.73701815096334,-42.41210290349615,-48.73701815096334
pcb_centroid_candidate,ideal_half_lambda,-60.0,10.0,-21.528028519347536,-24.022070813861944,38.47197148065246,-34.022070813861944
pcb_centroid_candidate,ideal_half_lambda,-40.0,10.0,-14.407168118890414,9.486678587691854,25.592831881109586,-0.5133214123081462
pcb_centroid_candidate,ideal_half_lambda,-20.0,10.0,3.4616089704812323,-48.00761200929542,23.461608970481233,-58.00761200929542
pcb_centroid_candidate,ideal_half_lambda,0.0,10.0,2.0316753780664927,1.1036744860428615e-16,2.0316753780664927,-10.0
pcb_centroid_candidate,ideal_half_lambda,20.0,10.0,2.6136087861323976,48.00761200929577,-17.386391213867604,38.00761200929577
pcb_centroid_candidate,ideal_half_lambda,40.0,10.0,18.705153241835824,-9.486678587688484,-21.294846758164176,-19.486678587688484
pcb_centroid_candidate,ideal_half_lambda,60.0,10.0,-25.54853839273539,24.022070813860545,-85.5485383927354,14.022070813860545
pcb_centroid_candidate,ideal_half_lambda,-60.0,20.0,37.82461280788181,-15.878556970371234,97.8246128078818,-35.878556970371235
pcb_centroid_candidate,ideal_half_lambda,-40.0,20.0,-32.528604771153184,27.938995837367393,7.471395228846816,7.9389958373673934
pcb_centroid_candidate,ideal_half_lambda,-20.0,20.0,6.2476603724494275,18.472977694145488,26.247660372449428,-1.527022305854512
pcb_centroid_candidate,ideal_half_lambda,0.0,20.0,-4.554502235327771,-1.0642575401127595e-15,-4.554502235327771,-20.0
pcb_centroid_candidate,ideal_half_lambda,20.0,20.0,-3.750026648507381,-18.472977694144408,-23.75002664850738,-38.472977694144404
pcb_centroid_candidate,ideal_half_lambda,40.0,20.0,-18.73578225679909,-27.938995837372104,-58.73578225679909,-47.938995837372104
pcb_centroid_candidate,ideal_half_lambda,60.0,20.0,3.0595916623207975,15.878556970372324,-56.9404083376792,-4.121443029627676
pcb_centroid_candidate,cfg_candidate,-60.0,-20.0,-4.612276994401628,23.889171627023202,55.387723005598374,43.8891716270232
pcb_centroid_candidate,cfg_candidate,-40.0,-20.0,8.325285693911878,19.550989799360185,48.32528569391188,39.55098979936018
pcb_centroid_candidate,cfg_candidate,-20.0,-20.0,4.302207475094132,-13.169021039028216,24.302207475094132,6.830978960971784
pcb_centroid_candidate,cfg_candidate,0.0,-20.0,7.075325392252001e-14,29.755251016087833,7.075325392252001e-14,49.75525101608783
pcb_centroid_candidate,cfg_candidate,20.0,-20.0,-4.190701729268324,-1.6952526121623226,-24.190701729268323,18.30474738783768
pcb_centroid_candidate,cfg_candidate,40.0,-20.0,4.577359939980044,-1.6612613765203899,-35.42264006001996,18.33873862347961
pcb_centroid_candidate,cfg_candidate,60.0,-20.0,-8.206178450722682,1.4073420508301204,-68.20617845072269,21.40734205083012
pcb_centroid_candidate,cfg_candidate,-60.0,-10.0,3.7970624702432625,20.998550818382277,63.79706247024326,30.998550818382277
pcb_centroid_candidate,cfg_candidate,-40.0,-10.0,-4.055219174009726,-21.59511942277159,35.94478082599027,-11.595119422771589
pcb_centroid_candidate,cfg_candidate,-20.0,-10.0,-5.56669784169531,-8.575922879969628,14.43330215830469,1.424077120030372
pcb_centroid_candidate,cfg_candidate,0.0,-10.0,-2.8309961844800397e-14,-12.801555048089416,-2.8309961844800397e-14,-2.8015550480894156
pcb_centroid_candidate,cfg_candidate,20.0,-10.0,5.759667996692103,-17.09938689030377,-14.240332003307897,-7.099386890303769
pcb_centroid_candidate,cfg_candidate,40.0,-10.0,3.7808412624367396,-4.307231047783776,-36.21915873756326,5.692768952216224
pcb_centroid_candidate,cfg_candidate,60.0,-10.0,9.147483943542657,-13.793967053864053,-50.85251605645735,-3.793967053864053
pcb_centroid_candidate,cfg_candidate,-60.0,0.0,0.5736780444627777,19.95304936185809,60.57367804446278,19.95304936185809
pcb_centroid_candidate,cfg_candidate,-40.0,0.0,8.57169190612154,-11.434117163523075,48.57169190612154,-11.434117163523075
pcb_centroid_candidate,cfg_candidate,-20.0,0.0,-9.803442823357326,-7.123608957354042,10.196557176642674,-7.123608957354042
pcb_centroid_candidate,cfg_candidate,0.0,0.0,1.128166159041065e-16,1.4485727629312557e-16,1.128166159041065e-16,1.4485727629312557e-16
pcb_centroid_candidate,cfg_candidate,20.0,0.0,9.803442823357326,7.123608957354004,-10.196557176642674,7.123608957354004
pcb_centroid_candidate,cfg_candidate,40.0,0.0,-8.571691906121536,11.434117163523046,-48.571691906121536,11.434117163523046
pcb_centroid_candidate,cfg_candidate,60.0,0.0,-0.5736780444627708,-19.95304936185801,-60.573678044462774,-19.95304936185801
pcb_centroid_candidate,cfg_candidate,-60.0,10.0,-9.14748394354267,13.793967053863923,50.85251605645733,3.7939670538639234
pcb_centroid_candidate,cfg_candidate,-40.0,10.0,-3.7808412624367493,4.307231047783785,36.21915873756325,-5.692768952216215
pcb_centroid_candidate,cfg_candidate,-20.0,10.0,-5.759667996692095,17.0993868903038,14.240332003307905,7.099386890303801
pcb_centroid_candidate,cfg_candidate,0.0,10.0,2.84977934419011e-14,12.801555048089549,2.84977934419011e-14,2.801555048089549
pcb_centroid_candidate,cfg_candidate,20.0,10.0,5.566697841695318,8.575922879969678,-14.43330215830468,-1.4240771200303222
pcb_centroid_candidate,cfg_candidate,40.0,10.0,4.0552191740097205,21.595119422771674,-35.94478082599028,11.595119422771674
pcb_centroid_candidate,cfg_candidate,60.0,10.0,-3.7970624702432754,-20.998550818382355,-63.797062470243276,-30.998550818382355
pcb_centroid_candidate,cfg_candidate,-60.0,20.0,8.206178450722707,-1.4073420508300645,68.2061784507227,-21.407342050830064
pcb_centroid_candidate,cfg_candidate,-40.0,20.0,-4.577359939980052,1.6612613765203963,35.422640060019944,-18.338738623479603
pcb_centroid_candidate,cfg_candidate,-20.0,20.0,4.190701729268322,1.695252612162461,24.190701729268323,-18.30474738783754
pcb_centroid_candidate,cfg_candidate,0.0,20.0,-6.983849776795313e-14,-29.755251016087833,-6.983849776795313e-14,-49.75525101608783
pcb_centroid_candidate,cfg_candidate,20.0,20.0,-4.302207475094143,13.16902103902831,-24.302207475094143,-6.83097896097169
pcb_centroid_candidate,cfg_candidate,40.0,20.0,-8.32528569391189,-19.5509897993602,-48.325285693911894,-39.550989799360195
pcb_centroid_candidate,cfg_candidate,60.0,20.0,4.612276994401659,-23.889171627023217,-55.38772300559834,-43.88917162702322
pcb_centroid_candidate,pcb_centroid_candidate,-60.0,-20.0,-0.004155415884134348,-0.02301586652224381,59.995844584115865,19.976984133477757
pcb_centroid_candidate,pcb_centroid_candidate,-40.0,-20.0,0.007720794834596049,-0.019107122901281824,40.0077207948346,19.980892877098718
pcb_centroid_candidate,pcb_centroid_candidate,-20.0,-20.0,0.004117765803431106,0.01291891320430875,20.004117765803432,20.01291891320431
pcb_centroid_candidate,pcb_centroid_candidate,0.0,-20.0,8.022184266786345e-19,-0.028251785130935493,8.022184266786345e-19,19.971748214869063
pcb_centroid_candidate,pcb_centroid_candidate,20.0,-20.0,-0.004117765700643317,0.0017340968860599332,-20.004117765700645,20.00173409688606
pcb_centroid_candidate,pcb_centroid_candidate,40.0,-20.0,0.004688043259822134,0.0018344462011244565,-39.99531195674018,20.001834446201123
pcb_centroid_candidate,pcb_centroid_candidate,60.0,-20.0,-0.008253422120489884,-0.001562015742182173,-60.00825342212049,19.99843798425782
pcb_centroid_candidate,pcb_centroid_candidate,-60.0,-10.0,0.0036436592696912394,-0.020243227958294162,60.00364365926969,9.979756772041705
pcb_centroid_candidate,pcb_centroid_candidate,-40.0,-10.0,-0.00381233606812622,0.020864186592762478,39.99618766393187,10.020864186592762
pcb_centroid_candidate,pcb_centroid_candidate,-20.0,-10.0,-0.005330608828929662,0.008650328237071339,19.99466939117107,10.00865032823707
pcb_centroid_candidate,pcb_centroid_candidate,0.0,-10.0,2.0415332513277295e-19,0.01261321304813292,2.0415332513277295e-19,10.012613213048134
pcb_centroid_candidate,pcb_centroid_candidate,20.0,-10.0,0.005330608991259618,0.01657609791953302,-19.994669391008742,10.016576097919533
pcb_centroid_candidate,pcb_centroid_candidate,40.0,-10.0,0.003812335826408978,0.004362239765069543,-39.99618766417359,10.004362239765069
pcb_centroid_candidate,pcb_centroid_candidate,60.0,-10.0,0.008765178873365195,0.013543967228810877,-59.99123482112663,10.013543967228811
pcb_centroid_candidate,pcb_centroid_candidate,-60.0,0.0,0.00036383002307183095,-0.01964061191516807,60.00036383002307,-0.01964061191516807
pcb_centroid_candidate,pcb_centroid_candidate,-40.0,0.0,0.008235531575708116,0.011184816280077428,40.00823553157571,0.011184816280077428
pcb_centroid_candidate,pcb_centroid_candidate,-20.0,0.0,-0.009739916623733845,0.00690586980864113,19.990260083376267,0.00690586980864113
pcb_centroid_candidate,pcb_centroid_candidate,0.0,0.0,1.6718038827459723e-20,4.927118241262775e-19,1.6718038827459723e-20,4.927118241262775e-19
pcb_centroid_candidate,pcb_centroid_candidate,20.0,0.0,0.009739916623733845,-0.006905869808641094,-19.990260083376267,-0.006905869808641094
pcb_centroid_candidate,pcb_centroid_candidate,40.0,0.0,-0.008235531575708107,-0.011184816280077404,-40.00823553157571,-0.011184816280077404
pcb_centroid_candidate,pcb_centroid_candidate,60.0,0.0,-0.00036383002307182694,0.019640611915167992,-60.00036383002307,0.019640611915167992
pcb_centroid_candidate,pcb_centroid_candidate,-60.0,10.0,-0.00876517887336521,-0.013543967228810775,59.99123482112663,-10.013543967228811
pcb_centroid_candidate,pcb_centroid_candidate,-40.0,10.0,-0.0038123358264089894,-0.004362239765069559,39.99618766417359,-10.00436223976507
pcb_centroid_candidate,pcb_centroid_candidate,-20.0,10.0,-0.005330608991259611,-0.016576097919533066,19.994669391008742,-10.016576097919533
pcb_centroid_candidate,pcb_centroid_candidate,0.0,10.0,-1.5316634317091906e-19,-0.01261321304813304,-1.5316634317091906e-19,-10.012613213048134
pcb_centroid_candidate,pcb_centroid_candidate,20.0,10.0,0.005330608828929666,-0.008650328237071377,-19.99466939117107,-10.00865032823707
pcb_centroid_candidate,pcb_centroid_candidate,40.0,10.0,0.0038123360681262142,-0.020864186592762558,-39.99618766393187,-10.020864186592762
pcb_centroid_candidate,pcb_centroid_candidate,60.0,10.0,-0.0036436592696912503,0.02024322795829425,-60.00364365926969,-9.979756772041705
pcb_centroid_candidate,pcb_centroid_candidate,-60.0,20.0,0.008253422120489906,0.0015620157421821126,60.00825342212049,-19.99843798425782
pcb_centroid_candidate,pcb_centroid_candidate,-40.0,20.0,-0.004688043259822141,-0.001834446201124468,39.99531195674018,-20.001834446201123
pcb_centroid_candidate,pcb_centroid_candidate,-20.0,20.0,0.004117765700643314,-0.0017340968860600672,20.004117765700645,-20.00173409688606
pcb_centroid_candidate,pcb_centroid_candidate,0.0,20.0,3.0870258008926937e-21,0.028251785130935476,3.0870258008926937e-21,-19.971748214869063
pcb_centroid_candidate,pcb_centroid_candidate,20.0,20.0,-0.004117765803431115,-0.012918913204308848,-20.004117765803432,-20.01291891320431
pcb_centroid_candidate,pcb_centroid_candidate,40.0,20.0,-0.0077207948345960585,0.019107122901281855,-40.0077207948346,-19.980892877098718
pcb_centroid_candidate,pcb_centroid_candidate,60.0,20.0,0.004155415884134376,0.023015866522243824,-59.995844584115865,-19.976984133477757
